Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
357461,0.66273,-2.41E-02,-5.77E-12,7.27E-14,-4.65E-12
357463,0.65982,-2.41E-02,-5.99E-12,1.11E-13,-4.53E-12
355204,0.65454,-0.61185,-1.47E-12,2.81E-14,-4.33E-14
392063,0.64667,-0.50474,-2.25E-12,-2.88E-14,-1.23E-12
183403,0.69172,-0.71956,-2.97E-12,4.30E-15,-4.87E-13
353949,0.68914,-0.72335,-2.98E-12,3.59E-15,-4.85E-13
353948,0.68852,-0.71703,-2.97E-12,2.71E-15,-5.00E-13
354998,0.68489,-0.72481,-2.99E-12,2.23E-15,-4.93E-13
354997,0.68148,-0.72503,-2.99E-12,1.69E-15,-5.02E-13
354996,0.68253,-0.72105,-2.98E-12,1.46E-15,-5.08E-13
198267,0.68809,-0.72733,-2.99E-12,3.82E-15,-4.80E-13
198264,0.68007,-0.72854,-3.01E-12,1.39E-15,-4.98E-13
198256,0.67832,-0.7315,-3.01E-12,6.22E-16,-4.94E-13
198265,0.68209,-0.73175,-3.01E-12,1.70E-15,-4.83E-13
198261,0.68409,-0.73778,-3.02E-12,3.29E-15,-4.65E-13
153926,0.68584,-0.73481,-3.01E-12,4.05E-15,-4.69E-13
392250,0.69008,-0.73336,-3.01E-12,5.41E-15,-4.61E-13
392257,0.65535,-0.66252,-2.69E-12,5.86E-15,-8.71E-13
392258,0.64768,-0.67867,-2.87E-12,2.98E-15,-8.24E-13
157593,0.65606,-0.67603,-2.82E-12,2.45E-15,-8.01E-13
153933,0.64839,-0.68471,-2.91E-12,2.46E-15,-7.78E-13
392244,0.64565,-0.68968,-2.96E-12,3.41E-15,-7.75E-13
354671,0.65404,-0.68703,-2.91E-12,2.89E-15,-7.53E-13
392367,0.64819,-0.7459,-3.15E-12,-1.13E-14,-5.10E-13
392402,0.65471,-0.75191,-3.14E-12,-5.19E-15,-4.86E-13
415534,0.64652,-0.75314,-3.18E-12,-1.41E-14,-4.90E-13
354609,0.68271,-0.47069,-1.99E-12,-2.55E-15,-8.33E-13
198365,0.68286,-0.46766,-1.97E-12,-2.78E-15,-8.16E-13
354610,0.67881,-0.46815,-1.97E-12,-2.35E-15,-8.41E-13
354605,0.67563,-0.4652,-1.95E-12,-2.21E-15,-8.50E-13
354608,0.67548,-0.46824,-1.97E-12,-1.99E-15,-8.66E-13
352547,0.66288,-0.23585,-1.62E-12,-1.76E-15,-3.24E-13
352598,0.66335,-0.23305,-1.62E-12,-1.52E-15,-3.23E-13
352600,0.66557,-0.23449,-1.62E-12,-2.70E-15,-3.29E-13
352552,0.65802,-0.23346,-1.62E-12,-2.66E-15,-3.12E-13
352116,0.66302,-0.14638,-2.02E-12,-1.08E-15,-3.58E-13
352140,0.66343,-0.14331,-2.04E-12,1.07E-16,-3.70E-13
349137,0.66537,-0.14498,-2.02E-12,-2.81E-15,-3.80E-13
352120,0.65815,-0.1439,-2.06E-12,-3.70E-15,-3.30E-13
393267,0.6458,-8.47E-02,-3.18E-12,-5.24E-14,-3.73E-13
393373,0.69523,-1.1879,-3.30E-12,9.49E-15,-3.96E-14
393375,0.69926,-1.1816,-3.31E-12,1.01E-14,-4.48E-14
393374,0.68946,-1.1816,-3.29E-12,1.57E-15,-4.28E-14
199276,0.6889,-1.1763,-3.30E-12,1.41E-15,-4.61E-14
174952,0.68487,-1.1826,-3.29E-12,7.74E-16,-4.09E-14
199274,0.68182,-1.18,-3.29E-12,1.39E-16,-4.19E-14
199270,0.68239,-1.1854,-3.29E-12,2.94E-16,-3.86E-14
199265,0.67782,-1.1798,-3.30E-12,-6.72E-16,-4.01E-14
199273,0.6803,-1.177,-3.30E-12,-1.92E-16,-4.23E-14
394374,0.62758,-0.41312,2.14E-10,1.47E-12,1.39E-11
414998,0.62758,-0.39818,1.98E-10,1.55E-12,1.32E-11
421430,0.635,-0.40345,2.02E-10,1.37E-12,7.60E-12
394553,0.62644,-0.3909,1.90E-10,1.44E-12,1.29E-11
394654,0.62713,-0.45057,2.72E-10,2.15E-12,1.32E-11
395768,0.64565,-1.8777,-3.28E-12,-1.91E-14,3.33E-14
388288,0.62574,-0.57315,-2.81E-10,-2.19E-12,-3.10E-11
336995,0.605,-0.5992,-3.29E-10,-1.48E-12,2.71E-11
154105,0.60102,-0.59795,-3.40E-10,-1.92E-12,3.25E-11
337884,0.60203,-0.59541,-3.43E-10,-2.19E-12,2.62E-11
202442,0.60034,-0.60062,-3.33E-10,-1.31E-12,3.94E-11
337885,0.59737,-0.59683,-3.47E-10,-2.03E-12,3.85E-11
285462,0.59212,-0.68327,-1.84E-10,-7.38E-13,4.71E-11
336586,0.59114,-0.61934,-2.89E-10,-1.18E-12,6.97E-11
202601,0.59165,-0.62331,-2.80E-10,-7.90E-13,6.82E-11
337068,0.59582,-0.62028,-2.85E-10,-3.11E-13,6.18E-11
337062,0.59918,-0.62212,-2.80E-10,-4.49E-13,5.52E-11
337066,0.59867,-0.61816,-2.90E-10,-8.34E-13,5.67E-11
396850,0.62591,-0.72083,-1.45E-10,-9.76E-13,9.79E-12
239603,0.68353,-2.0866,-3.19E-12,1.11E-15,3.34E-14
203196,0.68495,-2.0831,-3.19E-12,1.61E-15,3.19E-14
334595,0.68065,-2.0834,-3.19E-12,1.03E-16,3.20E-14
334593,0.67759,-2.0806,-3.19E-12,-4.98E-16,3.12E-14
334594,0.67618,-2.0841,-3.19E-12,-9.93E-16,3.26E-14
396927,0.62705,-0.75215,-1.21E-10,-9.79E-13,6.99E-12
203821,0.59563,-0.95471,-4.60E-11,-1.57E-13,7.17E-12
203823,0.59122,-0.96031,-4.51E-11,-1.82E-13,7.69E-12
154172,0.59122,-0.95662,-4.58E-11,-1.50E-13,7.89E-12
203817,0.59169,-0.94904,-4.76E-11,-3.44E-13,8.25E-12
397589,0.58728,-0.95465,-4.67E-11,-3.69E-13,8.77E-12
203812,0.59958,-0.95302,-4.62E-11,-1.50E-13,6.66E-12
203820,0.59958,-0.95671,-4.55E-11,-1.81E-13,6.47E-12
165869,0.64827,-2.2092,-3.26E-12,-1.84E-14,2.99E-14
397753,0.64565,-2.2139,-3.26E-12,-1.88E-14,2.71E-14
330427,0.65393,-2.2116,-3.25E-12,-9.80E-15,2.94E-14
239099,0.59169,-1.1653,-1.94E-11,-1.32E-13,3.14E-12
204523,0.59248,-1.1683,-1.91E-11,-9.98E-14,3.00E-12
327736,0.59641,-1.1657,-1.92E-11,-7.17E-14,2.81E-12
327734,0.60035,-1.1667,-1.90E-11,-5.82E-14,2.50E-12
327735,0.59956,-1.1637,-1.94E-11,-9.00E-14,2.64E-12
205298,0.59212,-1.0612,-2.93E-11,-8.40E-14,4.72E-12
205302,0.59536,-1.0652,-2.89E-11,-5.93E-14,4.34E-12
175393,0.59098,-1.0649,-2.89E-11,-6.54E-14,4.75E-12
399150,0.65578,-2.4394,-3.47E-12,-1.58E-14,6.35E-14
322354,0.65948,-2.4359,-3.44E-12,-1.12E-14,7.27E-14
370072,0.66006,-2.4431,-3.46E-12,-8.72E-15,8.03E-14
399078,0.62713,-1.2007,-1.60E-11,-1.25E-13,6.29E-13
421403,0.635,-1.2103,-1.53E-11,-9.34E-14,3.59E-13
154277,0.62713,-1.2156,-1.52E-11,-1.04E-13,6.45E-13
399480,0.61903,-1.214,-1.54E-11,-1.33E-13,8.48E-13
399392,0.62691,-1.2237,-1.48E-11,-1.01E-13,5.78E-13
319407,0.59162,-1.1934,-1.72E-11,-5.48E-14,2.71E-12
206100,0.59137,-1.198,-1.69E-11,-4.79E-14,2.66E-12
319408,0.59587,-1.1949,-1.71E-11,-2.89E-14,2.47E-12
319399,0.59961,-1.1966,-1.69E-11,-3.76E-14,2.23E-12
319405,0.59986,-1.192,-1.72E-11,-4.45E-14,2.28E-12
400632,0.626,-1.4382,-6.37E-12,-4.39E-14,3.21E-13
400364,0.57988,-2.4959,1.06E-12,2.04E-14,5.57E-13
207323,0.59297,-2.5944,1.84E-12,1.86E-14,2.68E-12
207325,0.58917,-2.5992,1.61E-12,1.93E-14,2.75E-12
384759,0.5886,-2.5958,1.65E-12,5.30E-15,2.61E-12
207314,0.59692,-2.5928,1.98E-12,4.53E-15,2.72E-12
207322,0.5975,-2.5962,1.93E-12,1.85E-14,2.87E-12
276116,0.5921,-1.4913,-5.42E-12,-2.20E-14,8.64E-13
401109,0.62588,-1.5281,-4.53E-12,-3.29E-14,2.44E-13
208173,0.59563,-2.3863,4.15E-13,1.30E-15,1.74E-13
208175,0.59169,-2.3914,4.34E-13,2.85E-15,1.96E-13
384543,0.59169,-2.3877,4.19E-13,2.15E-15,1.92E-13
208164,0.59956,-2.3848,4.10E-13,1.00E-15,1.60E-13
208172,0.59956,-2.3885,4.25E-13,1.71E-15,1.63E-13
401503,0.62639,-2.334,2.23E-13,1.52E-15,5.89E-14
208729,0.59812,-2.2485,-1.17E-14,1.28E-17,1.17E-13
208722,0.60075,-2.2508,-8.11E-15,4.30E-16,1.10E-13
208727,0.60159,-2.246,-1.68E-14,8.87E-16,1.08E-13
402417,0.6276,-1.7879,-1.66E-12,-1.26E-14,1.03E-13
413288,0.6276,-1.7729,-1.74E-12,-1.46E-14,1.04E-13
421384,0.635,-1.7782,-1.71E-12,-1.59E-14,7.35E-14
402365,0.62651,-1.7657,-1.80E-12,-1.59E-14,1.10E-13
402800,0.62713,-2.0972,-3.78E-13,-3.14E-15,5.54E-14
421373,0.635,-2.1069,-3.50E-13,-2.18E-15,4.46E-14
154446,0.62713,-2.1121,-3.43E-13,-2.55E-15,5.64E-14
402798,0.61892,-2.1107,-3.51E-13,-2.95E-15,6.52E-14
402567,0.6268,-2.1204,-3.24E-13,-2.00E-15,5.45E-14
402059,0.62713,-1.855,-1.26E-12,-1.01E-14,8.90E-14
402330,0.62653,-1.8849,-1.11E-12,-8.57E-15,8.40E-14
210234,0.59247,-1.9097,-1.04E-12,-4.62E-15,2.10E-13
210232,0.59641,-1.905,-1.06E-12,-2.81E-15,1.97E-13
384061,0.59169,-1.9053,-1.07E-12,-4.43E-15,2.13E-13
210223,0.59967,-1.9034,-1.06E-12,-3.70E-15,1.84E-13
210231,0.60045,-1.9077,-1.04E-12,-3.89E-15,1.81E-13
403269,0.62713,-1.978,-7.34E-13,-6.41E-15,7.10E-14
296174,0.65413,-0.70436,-3.01E-12,4.33E-16,-6.57E-13
288941,0.65433,-1.3305,-3.33E-12,-5.66E-15,7.65E-15
288770,0.65445,-1.6878,-3.26E-12,-3.32E-15,3.29E-14
395089,0.68715,-1.764,-3.25E-12,9.91E-15,4.16E-14
405328,0.59622,-2.625,8.98E-13,2.93E-14,3.34E-12
400441,0.58838,-2.6302,6.99E-13,3.14E-14,3.12E-12
405329,0.58486,-2.623,9.37E-13,2.15E-14,3.06E-12
313893,0.59617,-2.5286,1.49E-12,6.65E-15,6.94E-13
181332,0.6798,-2.3637,-3.28E-12,-1.82E-15,5.91E-14
251561,0.67743,-2.3683,-3.28E-12,-2.72E-15,6.04E-14
324347,0.67685,-2.3606,-3.27E-12,-1.12E-15,5.61E-14
251560,0.6734,-2.3695,-3.29E-12,-1.32E-15,5.68E-14
251558,0.67047,-2.3706,-3.29E-12,-1.85E-15,5.41E-14
251551,0.67155,-2.3664,-3.29E-12,-2.55E-15,5.46E-14
216887,0.67635,-2.3725,-3.29E-12,-2.02E-15,5.98E-14
217372,0.67654,-2.0456,-3.19E-12,-1.13E-15,3.12E-14
217377,0.6824,-2.046,-3.19E-12,2.37E-15,3.28E-14
382693,0.68018,-2.043,-3.19E-12,1.91E-15,3.20E-14
217371,0.67331,-2.0466,-3.19E-12,-1.55E-15,3.07E-14
217373,0.67552,-2.0497,-3.19E-12,-1.09E-15,3.15E-14
316595,0.59133,-1.4173,-7.22E-12,-3.56E-14,1.15E-12
202607,0.5921,-0.63546,-2.55E-10,-3.19E-13,6.47E-11
225104,0.59215,-0.6404,-2.46E-10,1.43E-13,6.39E-11
337076,0.59558,-0.63701,-2.53E-10,-7.75E-14,5.90E-11
337070,0.59929,-0.63927,-2.49E-10,-2.49E-13,5.31E-11
337074,0.59925,-0.63433,-2.59E-10,-7.11E-13,5.38E-11
380798,0.67695,-2.4962,-3.62E-12,-1.58E-15,2.89E-13
408618,0.68178,-2.4978,-3.59E-12,-1.50E-15,3.22E-13
229094,0.67918,-2.5023,-3.63E-12,-1.34E-15,3.31E-13
229492,0.67604,-2.4928,-3.60E-12,-1.81E-15,2.65E-13
229490,0.67344,-2.4972,-3.64E-12,-1.65E-15,2.74E-13
230315,0.6846,-2.1584,-3.20E-12,2.99E-16,3.22E-14
230316,0.68973,-2.1589,-3.20E-12,2.26E-15,3.27E-14
221408,0.68835,-2.1615,-3.20E-12,1.92E-15,3.24E-14
230306,0.68222,-2.1561,-3.20E-12,1.52E-16,3.27E-14
230313,0.68084,-2.1588,-3.20E-12,-1.84E-16,3.24E-14
239189,0.67733,-2.2594,-3.23E-12,-6.92E-16,3.75E-14
239194,0.67999,-2.2622,-3.23E-12,-3.63E-16,3.85E-14
239192,0.67525,-2.2623,-3.23E-12,-1.03E-15,3.75E-14
239190,0.67417,-2.2562,-3.23E-12,-9.71E-16,3.69E-14
219630,0.67891,-2.2561,-3.23E-12,-3.04E-16,3.80E-14
240670,0.68279,-1.7273,-3.23E-12,1.16E-15,3.74E-14
217902,0.68495,-1.7243,-3.23E-12,8.27E-16,3.60E-14
247309,0.6799,-1.7241,-3.23E-12,4.02E-17,3.65E-14
240868,0.687,-1.7869,-3.26E-12,4.05E-15,4.18E-14
240866,0.68628,-1.7903,-3.26E-12,3.60E-15,4.11E-14
240858,0.68218,-1.7876,-3.25E-12,2.47E-15,4.06E-14
379337,0.68857,-1.782,-3.26E-12,8.16E-15,4.36E-14
240863,0.68447,-1.7793,-3.25E-12,7.04E-15,4.30E-14
241154,0.68693,-1.6972,-3.24E-12,1.64E-15,3.44E-14
241152,0.68603,-1.7006,-3.24E-12,1.88E-15,3.41E-14
241144,0.68186,-1.6979,-3.23E-12,7.50E-16,3.40E-14
379292,0.68857,-1.6923,-3.24E-12,4.73E-15,3.48E-14
241149,0.6844,-1.6896,-3.23E-12,3.60E-15,3.47E-14
246209,0.68695,-1.4281,-3.30E-12,3.63E-15,8.22E-15
246207,0.68608,-1.4315,-3.30E-12,3.02E-15,7.96E-15
241703,0.68193,-1.4288,-3.29E-12,2.10E-15,8.91E-15
241717,0.68281,-1.2788,-3.28E-12,1.09E-15,-3.35E-15
218313,0.68495,-1.2759,-3.28E-12,7.22E-16,-5.53E-15
245437,0.67992,-1.2757,-3.28E-12,2.13E-17,-4.79E-15
354995,0.6798,-0.73815,-3.03E-12,1.77E-15,-4.72E-13
242873,0.68354,-0.74121,-3.03E-12,4.13E-15,-4.58E-13
354993,0.67691,-0.73501,-3.03E-12,4.86E-16,-4.88E-13
354994,0.67636,-0.73845,-3.04E-12,1.33E-15,-4.81E-13
177718,0.68937,-0.45093,-1.91E-12,-5.11E-16,-7.33E-13
243156,0.69291,-0.44313,-1.88E-12,2.55E-15,-7.00E-13
407574,0.6952,-0.4486,-1.91E-12,6.39E-16,-7.08E-13
244130,0.67362,-0.33671,-1.56E-12,-2.20E-15,-4.80E-13
218578,0.68783,-0.18945,-1.70E-12,-1.97E-15,-4.04E-13
244421,0.6897,-0.18591,-1.71E-12,-8.10E-16,-4.18E-13
244441,0.68515,-0.18754,-1.72E-12,-7.06E-16,-4.00E-13
244435,0.68253,-0.18409,-1.73E-12,-1.38E-15,-3.96E-13
244439,0.68066,-0.18763,-1.72E-12,-2.54E-15,-3.82E-13
198617,0.68919,-0.81686,-3.15E-12,2.48E-15,-2.95E-13
244625,0.68964,-0.81341,-3.14E-12,2.57E-15,-3.00E-13
353881,0.68535,-0.81378,-3.15E-12,7.82E-16,-3.02E-13
353879,0.68203,-0.8106,-3.15E-12,2.73E-16,-3.10E-13
353880,0.68157,-0.81405,-3.15E-12,1.87E-16,-3.06E-13
218523,0.67574,-1.0523,-3.31E-12,-2.75E-15,-7.93E-14
351663,0.68126,-7.83E-02,-2.64E-12,-1.01E-14,-1.19E-12
351671,0.68012,-8.14E-02,-2.64E-12,-9.57E-15,-1.13E-12
245135,0.68317,-8.00E-02,-2.56E-12,-1.98E-14,-1.18E-12
245150,0.67532,-5.09E-02,-3.48E-12,-1.68E-14,-2.03E-12
245261,0.67674,-1.193,-3.29E-12,-1.22E-15,-3.41E-14
245262,0.68128,-1.1883,-3.29E-12,6.01E-16,-3.67E-14
378694,0.6809,-1.1926,-3.29E-12,-8.90E-16,-3.50E-14
351280,0.67823,-1.1857,-3.29E-12,-3.43E-17,-3.77E-14
351278,0.6764,-1.1833,-3.30E-12,-9.90E-16,-3.85E-14
351279,0.67529,-1.1862,-3.30E-12,-6.83E-16,-3.66E-14
378579,0.68857,-1.4232,-3.30E-12,4.87E-15,8.64E-15
241708,0.68443,-1.4205,-3.29E-12,3.96E-15,9.59E-15
217635,0.6777,-1.7712,-3.24E-12,-1.32E-15,3.95E-14
202884,0.67535,-1.9488,-3.21E-12,-1.75E-15,1.89E-14
248828,0.67293,-1.9466,-3.22E-12,-2.18E-15,1.96E-14
335978,0.67191,-1.9507,-3.22E-12,-2.19E-15,2.07E-14
335976,0.66868,-1.9527,-3.22E-12,-2.90E-15,2.16E-14
335977,0.67109,-1.9549,-3.21E-12,-2.47E-15,2.09E-14
239359,0.68569,-2.3248,-3.25E-12,6.14E-16,4.64E-14
379534,0.68714,-2.3201,-3.25E-12,1.92E-15,4.64E-14
239363,0.68458,-2.3172,-3.25E-12,2.27E-15,4.54E-14
325844,0.68094,-2.3198,-3.25E-12,6.72E-17,4.39E-14
204897,0.6824,-2.3151,-3.25E-12,1.38E-15,4.39E-14
251218,0.59639,-0.93301,-5.11E-11,-1.87E-13,8.27E-12
251219,0.59169,-0.9344,-5.10E-11,-2.36E-13,9.15E-12
217014,0.59245,-0.93108,-5.16E-11,-2.22E-13,9.19E-12
251209,0.59952,-0.93444,-5.06E-11,-2.21E-13,7.52E-12
251216,0.60028,-0.93113,-5.11E-11,-2.06E-13,7.56E-12
216946,0.67579,-2.2183,-3.22E-12,-1.38E-15,3.74E-14
204896,0.67535,-2.3076,-3.25E-12,-1.37E-15,3.87E-14
251709,0.67293,-2.3049,-3.25E-12,-1.80E-15,3.70E-14
325841,0.67191,-2.3089,-3.25E-12,-1.45E-15,3.77E-14
325840,0.66847,-2.3107,-3.26E-12,-2.29E-15,3.64E-14
325839,0.67089,-2.3134,-3.25E-12,-1.86E-15,3.80E-14
213282,0.68829,-2.4306,-3.35E-12,6.37E-16,1.27E-13
252413,0.6905,-2.4281,-3.34E-12,4.61E-16,1.23E-13
279509,0.68542,-2.4274,-3.35E-12,-3.17E-16,1.20E-13
279507,0.68285,-2.4249,-3.35E-12,-8.12E-16,1.11E-13
279508,0.68063,-2.4275,-3.36E-12,-6.36E-16,1.15E-13
252606,0.67489,-2.4655,-3.49E-12,-3.00E-15,1.69E-13
268262,0.59569,-2.0473,-5.41E-13,-1.51E-15,1.43E-13
268263,0.59169,-2.0507,-5.32E-13,-1.88E-15,1.52E-13
214421,0.59175,-2.0463,-5.43E-13,-1.38E-15,1.53E-13
268253,0.59917,-2.049,-5.34E-13,-2.02E-15,1.34E-13
268260,0.59924,-2.0445,-5.45E-13,-1.53E-15,1.34E-13
269487,0.59563,-2.1358,-2.94E-13,-1.02E-15,1.23E-13
269488,0.59169,-2.139,-2.85E-13,-9.55E-16,1.30E-13
214259,0.59169,-2.1347,-2.95E-13,-1.16E-15,1.31E-13
269478,0.59956,-2.1376,-2.89E-13,-8.55E-16,1.14E-13
269485,0.59956,-2.1333,-2.99E-13,-1.06E-15,1.15E-13
270329,0.59559,-2.1653,-2.23E-13,-7.47E-16,1.19E-13
270330,0.59169,-2.1684,-2.16E-13,-4.18E-16,1.28E-13
214181,0.59166,-2.1641,-2.24E-13,-8.60E-16,1.28E-13
270320,0.59956,-2.1671,-2.18E-13,-4.55E-16,1.11E-13
270327,0.59953,-2.1628,-2.27E-13,-8.96E-16,1.12E-13
271486,0.59438,-2.2386,-3.70E-14,-2.09E-16,1.24E-13
306232,0.59873,-2.2402,-3.21E-14,5.37E-17,1.16E-13
208730,0.59461,-2.2421,-2.54E-14,2.07E-16,1.23E-13
306230,0.60177,-2.2416,-2.69E-14,5.15E-16,1.08E-13
306231,0.60154,-2.2381,-3.85E-14,9.90E-17,1.09E-13
213995,0.5945,-1.6763,-2.67E-12,-7.13E-15,4.29E-13
208787,0.59152,-1.6114,-3.43E-12,-1.58E-14,5.70E-13
306107,0.59553,-1.609,-3.44E-12,-1.08E-14,5.25E-13
274080,0.59176,-1.6061,-3.50E-12,-1.63E-14,5.81E-13
306101,0.59924,-1.6116,-3.39E-12,-9.57E-15,4.74E-13
306105,0.59948,-1.6063,-3.46E-12,-1.01E-14,4.86E-13
238517,0.59643,-2.6145,1.24E-12,2.63E-14,3.37E-12
156038,0.60439,-2.6129,1.25E-12,2.83E-14,3.57E-12
156036,0.60066,-2.6162,1.15E-12,2.15E-14,3.48E-12
213556,0.59768,-2.6185,9.82E-13,9.75E-15,3.42E-12
276976,0.60563,-2.6169,1.00E-12,1.17E-14,3.62E-12
238513,0.60239,-2.6098,1.40E-12,1.66E-14,3.45E-12
276973,0.60662,-2.6115,1.32E-12,1.17E-14,3.57E-12
375344,0.6753,-2.4687,-3.49E-12,-2.37E-15,1.78E-13
279619,0.67206,-2.4687,-3.50E-12,-3.54E-15,1.67E-13
279024,0.67612,-2.4746,-3.51E-12,-2.03E-15,1.96E-13
405179,0.67895,-2.4715,-3.49E-12,-1.49E-15,1.98E-13
279628,0.67236,-2.4,-3.33E-12,-1.82E-15,7.08E-14
251547,0.67388,-2.3961,-3.32E-12,-2.36E-15,6.81E-14
213218,0.67675,-2.3992,-3.32E-12,-3.72E-15,7.48E-14
279626,0.66867,-2.4011,-3.34E-12,-2.20E-15,6.58E-14
279621,0.67154,-2.4043,-3.33E-12,-3.56E-15,7.25E-14
281000,0.60328,-1.0311,-3.30E-11,-1.44E-13,4.15E-12
280998,0.59938,-1.03,-3.33E-11,-1.52E-13,4.65E-12
281001,0.59952,-1.0331,-3.28E-11,-1.34E-13,4.59E-12
281003,0.59641,-1.0345,-3.27E-11,-1.07E-13,4.93E-12
281002,0.59169,-1.0336,-3.30E-11,-1.73E-13,5.47E-12
212998,0.59248,-1.036,-3.26E-11,-1.38E-13,5.33E-12
280995,0.60031,-1.0355,-3.24E-11,-9.83E-14,4.44E-12
212994,0.59182,-1.0442,-3.14E-11,-6.85E-14,5.06E-12
202452,0.59227,-0.60642,-3.24E-10,-1.54E-13,6.32E-11
285065,0.59269,-0.6093,-3.14E-10,8.16E-13,6.79E-11
337888,0.59596,-0.60682,-3.21E-10,2.60E-14,5.62E-11
337886,0.59863,-0.60834,-3.14E-10,-2.05E-13,5.23E-11
337887,0.5982,-0.60546,-3.24E-10,-1.18E-12,4.76E-11
296700,0.59568,-1.9551,-8.51E-13,-3.26E-15,1.75E-13
210375,0.59114,-1.9559,-8.53E-13,-6.05E-15,1.88E-13
294957,0.59229,-1.9533,-8.64E-13,-5.60E-15,1.89E-13
403297,0.65749,-0.54383,-2.85E-12,-3.12E-14,-1.24E-12
297942,0.59651,-2.076,-4.52E-13,-1.18E-15,1.31E-13
297943,0.59248,-2.0793,-4.45E-13,-4.57E-16,1.41E-13
210253,0.59179,-2.0757,-4.54E-13,-4.40E-16,1.42E-13
297936,0.60035,-2.0778,-4.47E-13,-9.59E-16,1.22E-13
297940,0.59966,-2.0741,-4.56E-13,-9.43E-16,1.23E-13
373371,0.61443,-1.9205,-9.67E-13,-5.58E-15,1.16E-13
297563,0.61393,-1.9172,-9.84E-13,-5.62E-15,1.19E-13
297950,0.61031,-1.921,-9.70E-13,-4.37E-15,1.33E-13
298080,0.59641,-1.9129,-1.02E-12,-1.96E-15,1.95E-13
294893,0.59169,-1.9133,-1.03E-12,-3.58E-15,2.11E-13
210105,0.59183,-2.1049,-3.75E-13,-2.21E-15,1.37E-13
403069,0.58732,-2.1006,-3.88E-13,-4.10E-15,1.50E-13
156431,0.5914,-2.0971,-3.97E-13,-1.89E-15,1.40E-13
210108,0.59655,-2.098,-3.90E-13,2.01E-17,1.27E-13
210109,0.59204,-2.0937,-4.04E-13,-1.87E-15,1.40E-13
268304,0.59126,-2.0901,-4.15E-13,-3.04E-15,1.43E-13
298544,0.59641,-2.091,-4.08E-13,-1.13E-15,1.30E-13
298545,0.60011,-2.1075,-3.65E-13,-8.93E-16,1.18E-13
298548,0.59949,-2.1034,-3.78E-13,-6.93E-16,1.19E-13
298549,0.59653,-2.1055,-3.71E-13,-2.00E-16,1.26E-13
298550,0.59245,-2.109,-3.62E-13,-2.41E-15,1.35E-13
298919,0.65446,-0.43583,-1.74E-12,-5.72E-15,-8.35E-13
373246,0.61471,-1.8918,-1.10E-12,-6.30E-15,1.22E-13
298830,0.61393,-1.8875,-1.12E-12,-6.26E-15,1.26E-13
298929,0.61059,-1.8922,-1.10E-12,-4.88E-15,1.41E-13
373157,0.61512,-1.8612,-1.24E-12,-7.08E-15,1.33E-13
299451,0.61453,-1.8578,-1.26E-12,-7.13E-15,1.36E-13
299443,0.61039,-1.8617,-1.25E-12,-5.29E-15,1.56E-13
299466,0.60337,-1.7987,-1.63E-12,-7.15E-15,2.31E-13
299467,0.59954,-1.8006,-1.62E-12,-5.90E-15,2.52E-13
299464,0.59941,-1.7968,-1.65E-12,-4.99E-15,2.57E-13
299472,0.59632,-1.7952,-1.66E-12,-4.99E-15,2.77E-13
299473,0.59133,-1.7959,-1.66E-12,-2.98E-15,3.01E-13
209887,0.59207,-1.7925,-1.68E-12,-4.22E-15,3.00E-13
299470,0.60015,-1.7933,-1.67E-12,-6.24E-15,2.56E-13
299759,0.60367,-1.8212,-1.48E-12,-4.64E-15,2.14E-13
209839,0.60043,-1.819,-1.50E-12,-4.73E-15,2.36E-13
299760,0.60039,-1.8228,-1.48E-12,-4.65E-15,2.32E-13
209842,0.59223,-1.8216,-1.49E-12,-6.08E-15,2.71E-13
299115,0.59177,-1.8257,-1.46E-12,-3.74E-15,2.65E-13
299761,0.59669,-1.8246,-1.47E-12,-2.39E-15,2.48E-13
299756,0.59994,-1.8268,-1.45E-12,-2.31E-15,2.26E-13
372999,0.61433,-1.8314,-1.40E-12,-7.72E-15,1.47E-13
300812,0.61386,-1.828,-1.43E-12,-7.41E-15,1.49E-13
300808,0.61027,-1.8321,-1.41E-12,-5.43E-15,1.68E-13
372899,0.61531,-1.8027,-1.58E-12,-9.05E-15,1.57E-13
301405,0.61453,-1.7985,-1.60E-12,-9.21E-15,1.63E-13
301630,0.61059,-1.8034,-1.58E-12,-6.62E-15,1.83E-13
302723,0.59692,-1.7659,-1.87E-12,-5.55E-15,2.99E-13
301624,0.5921,-1.7664,-1.87E-12,-5.94E-15,3.26E-13
209445,0.59257,-1.7626,-1.89E-12,-5.93E-15,3.27E-13
302717,0.60007,-1.7678,-1.85E-12,-5.88E-15,2.76E-13
302721,0.60054,-1.764,-1.87E-12,-5.87E-15,2.76E-13
372737,0.61469,-1.7731,-1.77E-12,-1.09E-14,1.70E-13
303026,0.61391,-1.7689,-1.80E-12,-1.05E-14,1.76E-13
303020,0.61059,-1.7737,-1.78E-12,-7.33E-15,2.00E-13
303037,0.59684,-1.7367,-2.10E-12,-7.61E-15,3.34E-13
303038,0.59169,-1.7373,-2.11E-12,-1.17E-14,3.67E-13
209398,0.59208,-1.7335,-2.14E-12,-1.15E-14,3.71E-13
303033,0.6,-1.7384,-2.08E-12,-7.96E-15,3.06E-13
