Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
353273,0.66461,-0.88297,-4.73E-05,-1.28E-08,-1.28E-07
184529,0.6625,-0.88077,-4.73E-05,-2.30E-08,-1.37E-07
353267,0.66008,-0.87857,-4.73E-05,-3.60E-08,-1.40E-07
353271,0.65937,-0.88333,-4.73E-05,-3.14E-08,-1.33E-07
237376,0.6749,-0.8866,-4.73E-05,3.64E-08,-1.24E-07
353265,0.67449,-0.89138,-4.74E-05,4.18E-08,-1.30E-07
184530,0.67187,-0.88958,-4.73E-05,2.44E-08,-1.27E-07
353245,0.66936,-0.88641,-4.73E-05,1.25E-08,-1.26E-07
353264,0.66896,-0.89118,-4.73E-05,1.79E-08,-1.32E-07
184531,0.66694,-0.8842,-4.72E-05,-5.50E-10,-1.28E-07
237362,0.66986,-0.8826,-4.73E-05,5.93E-09,-1.23E-07
353169,0.67186,-0.24972,-4.90E-05,-3.59E-10,-6.13E-07
352659,0.67282,-0.24657,-4.90E-05,3.28E-09,-6.45E-07
353145,0.67509,-0.24891,-4.90E-05,1.03E-08,-6.58E-07
353163,0.67524,-0.25899,-4.89E-05,1.29E-08,-6.13E-07
353173,0.67742,-0.26056,-4.89E-05,2.15E-08,-6.31E-07
352652,0.66636,-0.2482,-4.90E-05,-2.15E-08,-5.56E-07
353167,0.66877,-0.25113,-4.90E-05,-8.52E-09,-5.76E-07
353154,0.67325,-0.25598,-4.89E-05,9.30E-09,-6.08E-07
353168,0.67104,-0.25346,-4.89E-05,-1.55E-09,-5.89E-07
352584,0.661,-0.2476,-4.91E-05,-2.51E-08,-5.06E-07
352586,0.66357,-0.24611,-4.91E-05,-3.37E-08,-5.32E-07
352583,0.66144,-0.2447,-4.92E-05,-2.31E-08,-5.24E-07
352580,0.66164,-0.24141,-4.92E-05,-2.11E-08,-5.18E-07
352567,0.66218,-0.23845,-4.92E-05,-2.09E-08,-5.30E-07
352579,0.66456,-0.24025,-4.92E-05,-3.15E-08,-5.63E-07
244193,0.66502,-0.96786,-4.73E-05,-1.04E-08,-8.80E-08
352468,0.66462,-0.97264,-4.73E-05,-7.56E-09,-7.60E-08
184558,0.6622,-0.97043,-4.74E-05,-2.17E-08,-8.94E-08
352462,0.65978,-0.96822,-4.74E-05,-2.49E-08,-1.02E-07
352466,0.65937,-0.973,-4.74E-05,-2.20E-08,-8.98E-08
244205,0.67502,-0.97603,-4.75E-05,3.74E-08,-3.59E-08
352460,0.67461,-0.9808,-4.75E-05,4.13E-08,-3.26E-08
184559,0.67187,-0.97926,-4.74E-05,2.72E-08,-4.85E-08
352440,0.66945,-0.97706,-4.74E-05,1.68E-08,-5.89E-08
352459,0.66904,-0.98183,-4.74E-05,2.07E-08,-5.57E-08
184560,0.66703,-0.97485,-4.73E-05,6.97E-09,-7.03E-08
244196,0.66986,-0.97228,-4.74E-05,1.35E-08,-6.32E-08
352135,0.66112,-0.15229,-5.17E-05,-3.47E-08,-1.18E-06
352128,0.6616,-0.14955,-5.18E-05,-3.30E-08,-1.25E-06
349126,0.66449,-0.15079,-5.17E-05,-3.35E-08,-1.32E-06
309265,0.67434,-0.17166,-5.06E-05,1.92E-08,-1.39E-06
351932,0.67473,-0.16817,-5.08E-05,1.53E-08,-1.46E-06
351963,0.67712,-0.16987,-5.07E-05,2.38E-08,-1.50E-06
309276,0.66533,-0.16239,-5.11E-05,-3.01E-08,-1.20E-06
349120,0.66604,-0.15876,-5.13E-05,-3.24E-08,-1.28E-06
351955,0.66824,-0.16182,-5.11E-05,-1.58E-08,-1.34E-06
351956,0.67067,-0.1607,-5.11E-05,-5.49E-09,-1.43E-06
349131,0.6725,-0.15713,-5.12E-05,4.87E-10,-1.57E-06
309286,0.66973,-0.16771,-5.08E-05,-1.45E-09,-1.30E-06
351957,0.66996,-0.16433,-5.09E-05,-3.22E-09,-1.35E-06
351930,0.67217,-0.16659,-5.08E-05,8.86E-09,-1.40E-06
351905,0.66682,-0.83261,-4.72E-05,-1.39E-09,-1.28E-07
353815,0.66299,-0.82947,-4.72E-05,-9.77E-09,-1.35E-07
353800,0.66682,-0.82888,-4.72E-05,-2.50E-10,-1.39E-07
351667,0.67223,-7.18E-02,-5.76E-05,-4.47E-08,-6.00E-06
351633,0.67289,-6.77E-02,-5.79E-05,-1.62E-08,-6.80E-06
351643,0.67553,-7.08E-02,-5.72E-05,-5.41E-09,-6.77E-06
351566,0.66115,-6.87E-02,-5.97E-05,1.06E-08,-4.48E-06
351567,0.66375,-6.70E-02,-5.96E-05,-7.96E-08,-5.22E-06
351549,0.6617,-5.89E-02,-6.15E-05,-5.20E-08,-6.03E-06
351561,0.6646,-6.01E-02,-6.07E-05,-6.26E-08,-6.30E-06
245018,0.66502,-1.1472,-4.73E-05,-5.23E-09,-2.51E-07
351421,0.66462,-1.152,-4.73E-05,-3.94E-09,-2.37E-07
184618,0.6622,-1.1498,-4.73E-05,-1.44E-08,-2.32E-07
351415,0.65978,-1.1476,-4.74E-05,-1.99E-08,-2.34E-07
351419,0.65937,-1.1523,-4.74E-05,-1.87E-08,-2.20E-07
245030,0.67511,-1.1558,-4.74E-05,3.81E-08,-2.71E-07
351413,0.6745,-1.1605,-4.74E-05,3.82E-08,-2.70E-07
184619,0.67207,-1.1587,-4.73E-05,2.79E-08,-2.61E-07
351393,0.66957,-1.1555,-4.73E-05,1.93E-08,-2.50E-07
351412,0.66896,-1.1602,-4.73E-05,1.94E-08,-2.49E-07
184620,0.66695,-1.1532,-4.73E-05,8.07E-09,-2.46E-07
245021,0.67006,-1.1518,-4.73E-05,1.65E-08,-2.58E-07
288045,0.66533,-1.5059,-4.70E-05,-4.40E-09,-1.94E-07
351080,0.66462,-1.5107,-4.70E-05,4.31E-10,-1.86E-07
184638,0.6625,-1.5084,-4.70E-05,-1.51E-08,-1.80E-07
347835,0.66008,-1.5062,-4.70E-05,-2.47E-08,-1.76E-07
351079,0.65937,-1.511,-4.70E-05,-1.98E-08,-1.69E-07
288057,0.67516,-1.5147,-4.71E-05,4.75E-08,-2.30E-07
351077,0.67449,-1.5192,-4.70E-05,4.85E-08,-2.25E-07
184639,0.67213,-1.5176,-4.70E-05,3.61E-08,-2.16E-07
351057,0.66967,-1.5145,-4.70E-05,2.31E-08,-2.07E-07
351076,0.669,-1.519,-4.70E-05,2.41E-08,-2.02E-07
184640,0.66699,-1.512,-4.70E-05,1.11E-08,-1.97E-07
288048,0.67012,-1.5106,-4.70E-05,2.31E-08,-2.10E-07
245584,0.66567,-1.3269,-4.72E-05,-1.04E-08,-5.22E-08
350972,0.66482,-1.3316,-4.72E-05,-7.93E-09,-5.00E-08
184643,0.66264,-1.3292,-4.72E-05,-1.89E-08,-5.77E-08
288938,0.66042,-1.3255,-4.72E-05,-2.48E-08,-6.71E-08
350971,0.65957,-1.3302,-4.73E-05,-2.24E-08,-6.49E-08
245599,0.6747,-1.3354,-4.73E-05,3.68E-08,-3.88E-08
350969,0.67429,-1.3402,-4.73E-05,4.10E-08,-4.05E-08
184644,0.67187,-1.338,-4.73E-05,2.89E-08,-4.23E-08
350949,0.66939,-1.3348,-4.72E-05,1.57E-08,-4.72E-08
350968,0.66899,-1.3396,-4.72E-05,1.99E-08,-4.89E-08
184645,0.66718,-1.3328,-4.72E-05,3.64E-09,-4.91E-08
245587,0.67007,-1.3312,-4.72E-05,1.26E-08,-4.26E-08
351661,0.67546,-8.02E-02,-5.62E-05,1.79E-08,-5.37E-06
347788,0.67481,-8.24E-02,-5.60E-05,1.49E-08,-5.04E-06
351670,0.67756,-8.19E-02,-5.59E-05,3.39E-08,-5.40E-06
351626,0.66647,-6.98E-02,-5.86E-05,-6.94E-08,-5.38E-06
347799,0.66579,-7.34E-02,-5.82E-05,-5.28E-08,-4.81E-06
351665,0.6689,-7.24E-02,-5.78E-05,-3.89E-08,-5.46E-06
351652,0.67379,-7.78E-02,-5.67E-05,-1.75E-08,-5.49E-06
347809,0.67046,-7.84E-02,-5.69E-05,-1.17E-08,-4.95E-06
351666,0.67154,-7.54E-02,-5.72E-05,-2.81E-08,-5.43E-06
351087,0.59969,-7.24E-02,1.93E-05,5.03E-08,-7.93E-06
350455,0.60326,-6.99E-02,2.01E-05,5.75E-08,-7.74E-06
351085,0.59945,-6.86E-02,2.00E-05,5.75E-08,-8.50E-06
199387,0.59941,-5.75E-02,2.22E-05,7.37E-08,-1.06E-05
350444,0.60335,-5.52E-02,2.33E-05,4.38E-08,-1.03E-05
351082,0.59956,-5.38E-02,2.30E-05,2.87E-08,-1.13E-05
349423,0.6612,-0.15781,-5.15E-05,-2.40E-08,-1.08E-06
352136,0.66164,-0.15491,-5.16E-05,-1.83E-08,-1.14E-06
349119,0.66357,-0.15643,-5.14E-05,-4.09E-08,-1.20E-06
246847,0.66523,-1.5958,-4.68E-05,-8.04E-09,-1.30E-07
347875,0.66482,-1.6006,-4.68E-05,-2.90E-09,-1.21E-07
184760,0.6622,-1.5981,-4.68E-05,-1.38E-08,-1.19E-07
346481,0.65981,-1.5949,-4.68E-05,-2.05E-08,-1.21E-07
347874,0.6594,-1.5997,-4.68E-05,-1.54E-08,-1.12E-07
246867,0.67508,-1.6045,-4.69E-05,4.12E-08,-1.12E-07
347871,0.67441,-1.609,-4.69E-05,4.31E-08,-1.07E-07
184761,0.67213,-1.6073,-4.68E-05,3.11E-08,-1.12E-07
347842,0.66982,-1.6043,-4.68E-05,2.25E-08,-1.14E-07
347868,0.66915,-1.6088,-4.68E-05,2.44E-08,-1.09E-07
184762,0.66735,-1.6021,-4.68E-05,9.32E-09,-1.22E-07
246853,0.67033,-1.6005,-4.68E-05,1.61E-08,-1.24E-07
347807,0.66507,-7.77E-02,-5.76E-05,-3.44E-08,-4.32E-06
184764,0.66263,-7.51E-02,-5.84E-05,-6.49E-08,-4.23E-06
347796,0.66042,-7.15E-02,-5.91E-05,-9.33E-08,-4.11E-06
347803,0.6597,-7.58E-02,-5.85E-05,-7.49E-08,-3.61E-06
347792,0.67433,-8.60E-02,-5.57E-05,1.43E-08,-4.68E-06
184765,0.67223,-8.44E-02,-5.60E-05,-1.74E-09,-4.65E-06
347747,0.66976,-8.17E-02,-5.65E-05,-9.04E-09,-4.58E-06
347785,0.66929,-8.53E-02,-5.61E-05,-9.66E-09,-4.21E-06
184766,0.66752,-7.93E-02,-5.70E-05,-1.96E-08,-4.52E-06
247246,0.66518,-1.6851,-4.68E-05,-1.28E-09,-3.35E-08
346272,0.66462,-1.69,-4.68E-05,-5.96E-10,-2.03E-08
184822,0.66235,-1.6877,-4.68E-05,-5.61E-09,-3.00E-08
288765,0.66003,-1.6841,-4.69E-05,-6.26E-09,-4.20E-08
346271,0.65947,-1.689,-4.69E-05,-5.57E-09,-2.88E-08
247264,0.6747,-1.6942,-4.69E-05,4.43E-08,8.17E-09
346269,0.67429,-1.6989,-4.70E-05,5.32E-08,1.17E-08
184823,0.67187,-1.6967,-4.69E-05,3.45E-08,3.23E-09
346249,0.66954,-1.6935,-4.69E-05,1.94E-08,-3.11E-09
346268,0.66913,-1.6983,-4.69E-05,2.84E-08,4.32E-10
184824,0.66712,-1.6913,-4.68E-05,8.53E-09,-1.48E-08
247252,0.66986,-1.6897,-4.69E-05,1.46E-08,-1.20E-08
345935,0.66681,-1.6397,-4.67E-05,5.61E-09,-7.13E-08
346398,0.66298,-1.6366,-4.67E-05,-4.14E-09,-7.49E-08
346399,0.66681,-1.636,-4.67E-05,6.72E-09,-8.05E-08
248367,0.66574,-1.8649,-4.73E-05,1.21E-09,-9.42E-08
340302,0.66483,-1.8696,-4.73E-05,5.94E-09,-9.30E-08
185059,0.66271,-1.8672,-4.73E-05,-6.98E-09,-8.86E-08
338915,0.66029,-1.865,-4.73E-05,-2.02E-08,-8.19E-08
340301,0.65938,-1.8697,-4.73E-05,-1.54E-08,-8.07E-08
248358,0.67494,-1.873,-4.75E-05,4.49E-08,-1.24E-07
340299,0.67453,-1.8777,-4.75E-05,5.18E-08,-1.38E-07
185060,0.67187,-1.8761,-4.74E-05,3.85E-08,-1.28E-07
340279,0.66958,-1.8729,-4.73E-05,2.50E-08,-1.14E-07
340298,0.66917,-1.8777,-4.73E-05,3.19E-08,-1.28E-07
185061,0.66737,-1.871,-4.73E-05,1.63E-08,-1.06E-07
248369,0.67007,-1.8693,-4.74E-05,2.29E-08,-1.06E-07
337224,0.60677,-0.60175,9.74E-07,5.84E-09,-2.96E-07
337252,0.60836,-0.60441,9.53E-07,6.51E-09,-2.86E-07
185164,0.60559,-0.60441,9.60E-07,6.02E-09,-2.99E-07
337005,0.60243,-0.60436,9.70E-07,5.77E-09,-3.13E-07
337249,0.60402,-0.60702,9.49E-07,6.44E-09,-3.02E-07
336927,0.60986,-0.58936,1.02E-06,5.91E-09,-2.84E-07
337244,0.61296,-0.59191,1.00E-06,6.43E-09,-2.69E-07
185165,0.60923,-0.59282,1.01E-06,5.89E-09,-2.88E-07
336990,0.60606,-0.59346,1.02E-06,6.14E-09,-3.03E-07
337245,0.60917,-0.59601,9.94E-07,6.65E-09,-2.88E-07
185166,0.60778,-0.5992,9.84E-07,6.61E-09,-2.93E-07
336881,0.61372,-0.63789,7.98E-07,7.85E-09,-2.45E-07
336877,0.61048,-0.64397,7.80E-07,5.75E-09,-2.56E-07
334928,0.66524,-1.9545,-4.69E-05,-9.83E-09,-1.75E-07
336683,0.66483,-1.9593,-4.69E-05,-5.43E-09,-1.66E-07
185185,0.6622,-1.9568,-4.69E-05,-1.54E-08,-1.52E-07
336487,0.65981,-1.9536,-4.70E-05,-2.07E-08,-1.44E-07
336681,0.6594,-1.9583,-4.69E-05,-1.63E-08,-1.36E-07
334944,0.6747,-1.9632,-4.69E-05,3.81E-08,-2.26E-07
336676,0.67429,-1.968,-4.69E-05,4.69E-08,-2.17E-07
185186,0.67187,-1.9658,-4.69E-05,2.99E-08,-2.04E-07
336649,0.66958,-1.9626,-4.69E-05,1.53E-08,-1.95E-07
336674,0.66917,-1.9674,-4.68E-05,2.41E-08,-1.86E-07
185189,0.66737,-1.9606,-4.69E-05,4.83E-09,-1.83E-07
334933,0.67007,-1.959,-4.69E-05,1.06E-08,-2.01E-07
335796,0.61301,-0.69655,5.85E-07,5.53E-09,-2.30E-07
335901,0.61278,-0.66638,6.87E-07,7.59E-09,-2.36E-07
336193,0.60987,-0.67221,6.75E-07,4.57E-09,-2.48E-07
249238,0.6654,-2.0444,-4.66E-05,2.62E-09,-1.47E-08
335829,0.66483,-2.049,-4.66E-05,4.68E-09,-4.24E-09
185214,0.66237,-2.0467,-4.66E-05,-8.62E-09,-1.09E-08
334728,0.65996,-2.0445,-4.67E-05,-1.98E-08,-1.46E-08
335828,0.65938,-2.049,-4.67E-05,-1.77E-08,-4.13E-09
249253,0.6747,-2.0529,-4.68E-05,5.35E-08,1.92E-08
335826,0.67429,-2.0577,-4.68E-05,5.49E-08,2.23E-08
185215,0.67187,-2.0554,-4.67E-05,4.08E-08,1.81E-08
335806,0.66958,-2.0523,-4.67E-05,3.05E-08,1.27E-08
335825,0.66917,-2.0571,-4.67E-05,3.20E-08,1.59E-08
185216,0.66737,-2.0503,-4.66E-05,1.88E-08,1.26E-09
249241,0.67007,-2.0487,-4.67E-05,2.77E-08,3.48E-09
333725,0.61285,-0.78596,3.54E-07,4.21E-09,-2.05E-07
334060,0.61021,-0.79211,3.47E-07,2.77E-09,-2.09E-07
332220,0.61271,-0.84518,2.41E-07,3.85E-09,-1.92E-07
332212,0.61011,-0.85122,2.35E-07,2.98E-09,-1.95E-07
332857,0.61453,-0.8161,2.93E-07,3.90E-09,-1.97E-07
333093,0.61062,-0.82083,2.88E-07,2.77E-09,-2.02E-07
250220,0.66524,-2.1339,-4.68E-05,2.40E-11,3.99E-08
331418,0.66483,-2.1387,-4.68E-05,3.39E-09,5.39E-08
185382,0.66221,-2.1362,-4.68E-05,-8.02E-09,4.57E-08
331412,0.65979,-2.1339,-4.68E-05,-1.56E-08,3.80E-08
331416,0.65938,-2.1387,-4.68E-05,-1.23E-08,5.20E-08
250232,0.67538,-2.1423,-4.69E-05,5.63E-08,7.52E-08
331409,0.67461,-2.1469,-4.70E-05,5.43E-08,7.92E-08
185383,0.67223,-2.1453,-4.69E-05,3.95E-08,7.14E-08
331380,0.66994,-2.1422,-4.68E-05,3.16E-08,6.60E-08
331406,0.66917,-2.1468,-4.68E-05,2.96E-08,7.00E-08
185384,0.66737,-2.14,-4.68E-05,1.66E-08,5.64E-08
250223,0.67043,-2.1386,-4.68E-05,2.65E-08,5.77E-08
250827,0.66524,-2.2236,-4.70E-05,-1.24E-10,1.37E-07
329029,0.66483,-2.2283,-4.71E-05,2.29E-09,1.49E-07
185479,0.66221,-2.2258,-4.71E-05,-7.94E-09,1.30E-07
329023,0.65979,-2.2236,-4.71E-05,-1.28E-08,1.19E-07
329027,0.65938,-2.2284,-4.71E-05,-1.03E-08,1.31E-07
250846,0.67483,-2.2319,-4.72E-05,5.27E-08,1.83E-07
329021,0.67442,-2.2367,-4.73E-05,5.86E-08,1.80E-07
185480,0.67187,-2.2348,-4.72E-05,3.53E-08,1.73E-07
329001,0.66951,-2.2318,-4.71E-05,2.38E-08,1.64E-07
329020,0.6691,-2.2365,-4.71E-05,2.97E-08,1.61E-07
185481,0.6673,-2.2298,-4.71E-05,1.42E-08,1.54E-07
250833,0.67007,-2.228,-4.71E-05,1.97E-08,1.66E-07
279624,0.66558,-2.403,-4.83E-05,-1.68E-08,5.70E-07
324945,0.66482,-2.4077,-4.84E-05,-5.41E-09,6.04E-07
185637,0.66255,-2.4053,-4.83E-05,-2.72E-08,5.27E-07
323863,0.66014,-2.4031,-4.83E-05,-3.51E-08,4.62E-07
324944,0.65938,-2.4077,-4.85E-05,-2.37E-08,4.96E-07
279634,0.67484,-2.4114,-4.85E-05,4.77E-08,8.59E-07
324942,0.67443,-2.4162,-4.86E-05,4.78E-08,9.22E-07
185638,0.67185,-2.4142,-4.85E-05,3.50E-08,8.52E-07
324922,0.66939,-2.411,-4.85E-05,2.21E-08,7.51E-07
324941,0.66897,-2.4158,-4.86E-05,2.22E-08,8.14E-07
185639,0.66718,-2.409,-4.84E-05,7.16E-09,6.80E-07
279622,0.67006,-2.4074,-4.84E-05,2.00E-08,7.19E-07
314307,0.61307,-1.4152,-5.32E-08,3.19E-09,-1.12E-07
314303,0.61016,-1.422,-4.92E-08,1.94E-09,-1.10E-07
323569,0.61438,-1.1193,-2.65E-08,3.66E-09,-1.50E-07
323565,0.61201,-1.126,-2.65E-08,2.45E-09,-1.51E-07
319388,0.6132,-1.2373,-6.06E-08,3.82E-09,-1.36E-07
319384,0.61035,-1.2442,-5.88E-08,2.55E-09,-1.36E-07
320090,0.61431,-1.2084,-5.55E-08,3.41E-09,-1.39E-07
320082,0.61037,-1.2147,-5.38E-08,2.38E-09,-1.39E-07
317847,0.61293,-1.2966,-6.57E-08,3.41E-09,-1.28E-07
317843,0.61014,-1.3035,-6.34E-08,2.29E-09,-1.28E-07
318448,0.61301,-1.2669,-6.39E-08,3.54E-09,-1.32E-07
318438,0.61012,-1.2739,-6.19E-08,2.30E-09,-1.32E-07
316458,0.61291,-1.3263,-6.57E-08,3.51E-09,-1.24E-07
316865,0.61012,-1.3332,-6.30E-08,2.31E-09,-1.23E-07
315620,0.61281,-1.3555,-6.47E-08,3.98E-09,-1.20E-07
316143,0.60989,-1.3615,-6.13E-08,2.51E-09,-1.19E-07
314347,0.6129,-1.385,-6.01E-08,3.73E-09,-1.17E-07
315206,0.60997,-1.391,-5.62E-08,2.33E-09,-1.15E-07
312655,0.61311,-1.4742,-3.42E-08,2.70E-09,-1.02E-07
312649,0.6103,-1.4801,-3.00E-08,2.07E-09,-1.00E-07
313475,0.61299,-1.4445,-4.46E-08,2.67E-09,-1.07E-07
313638,0.61009,-1.4505,-4.08E-08,1.88E-09,-1.05E-07
311088,0.6143,-1.505,-2.23E-08,3.01E-09,-9.75E-08
311223,0.61037,-1.511,-1.66E-08,2.03E-09,-9.44E-08
237762,0.60676,-2.2817,3.77E-06,1.77E-08,6.08E-07
310304,0.60353,-2.2849,3.84E-06,1.69E-08,6.85E-07
186230,0.60316,-2.2822,3.79E-06,1.67E-08,6.82E-07
207743,0.60347,-2.2785,3.73E-06,1.57E-08,6.58E-07
237780,0.60479,-2.2693,3.54E-06,1.95E-08,5.94E-07
310302,0.60184,-2.2728,3.63E-06,1.70E-08,6.67E-07
186231,0.60137,-2.2698,3.56E-06,1.94E-08,6.58E-07
304926,0.60096,-2.2668,3.48E-06,1.48E-08,6.48E-07
309819,0.61285,-1.5342,-6.04E-09,2.76E-09,-9.13E-08
310541,0.60994,-1.5394,-9.21E-10,2.04E-09,-8.88E-08
309284,0.6647,-0.16723,-5.09E-05,-2.65E-08,-1.13E-06
186282,0.66251,-0.16417,-5.11E-05,-4.31E-08,-1.08E-06
309273,0.66047,-0.16062,-5.13E-05,-5.32E-08,-1.03E-06
309280,0.65985,-0.16545,-5.11E-05,-4.96E-08,-9.70E-07
309269,0.67383,-0.17586,-5.05E-05,1.86E-08,-1.33E-06
186283,0.67144,-0.17416,-5.06E-05,1.01E-08,-1.29E-06
309228,0.66918,-0.17182,-5.07E-05,-1.20E-09,-1.24E-06
309262,0.66868,-0.17602,-5.06E-05,-1.77E-09,-1.18E-06
186284,0.66697,-0.16956,-5.08E-05,-1.33E-08,-1.20E-06
255693,0.61479,-2.2566,3.26E-06,2.42E-08,3.75E-07
255683,0.61096,-2.2634,3.40E-06,2.08E-08,4.63E-07
304953,0.60274,-1.6375,7.90E-08,2.03E-09,-6.08E-08
304948,0.60027,-1.6416,8.51E-08,1.99E-09,-5.75E-08
186453,0.59903,-1.6382,8.28E-08,1.94E-09,-5.74E-08
304951,0.59814,-1.6351,7.90E-08,1.65E-09,-5.82E-08
244142,0.66557,-0.34315,-4.81E-05,-2.56E-08,-3.17E-07
304654,0.66454,-0.34698,-4.81E-05,-2.67E-08,-3.01E-07
186458,0.66213,-0.34452,-4.81E-05,-3.69E-08,-2.99E-07
304646,0.66025,-0.34218,-4.82E-05,-3.63E-08,-2.97E-07
304651,0.65923,-0.34601,-4.82E-05,-3.75E-08,-2.81E-07
244153,0.67472,-0.35178,-4.81E-05,2.12E-08,-3.44E-07
304643,0.67391,-0.35548,-4.80E-05,2.55E-08,-3.40E-07
186459,0.67175,-0.35402,-4.80E-05,1.12E-08,-3.32E-07
304604,0.66949,-0.35167,-4.80E-05,-3.51E-09,-3.24E-07
304637,0.66868,-0.35537,-4.80E-05,7.98E-10,-3.20E-07
186460,0.6672,-0.34932,-4.80E-05,-1.47E-08,-3.15E-07
244141,0.67027,-0.34796,-4.81E-05,-4.26E-09,-3.28E-07
244689,0.6652,-1.0576,-4.76E-05,-2.00E-08,-1.45E-07
304340,0.66462,-1.0623,-4.76E-05,-1.33E-08,-1.58E-07
186471,0.66238,-1.0601,-4.76E-05,-2.46E-08,-1.48E-07
304330,0.65996,-1.0579,-4.77E-05,-3.92E-08,-1.44E-07
304336,0.65937,-1.0627,-4.77E-05,-3.25E-08,-1.56E-07
244680,0.67491,-1.066,-4.77E-05,3.36E-08,-1.77E-07
304327,0.6745,-1.0708,-4.77E-05,4.51E-08,-1.82E-07
186472,0.67187,-1.0689,-4.76E-05,2.66E-08,-1.80E-07
304289,0.66935,-1.0657,-4.76E-05,9.78E-09,-1.77E-07
304322,0.66895,-1.0705,-4.76E-05,2.13E-08,-1.82E-07
186475,0.66694,-1.0635,-4.76E-05,-2.15E-09,-1.67E-07
244692,0.66986,-1.062,-4.76E-05,3.22E-09,-1.65E-07
295753,0.61296,-2.015,9.66E-07,1.11E-08,7.46E-08
297423,0.61014,-2.0222,1.00E-06,7.16E-09,9.50E-08
301013,0.61284,-2.1634,2.03E-06,1.46E-08,2.21E-07
302458,0.61005,-2.1703,2.10E-06,9.21E-09,2.64E-07
299584,0.61429,-2.1049,1.51E-06,1.31E-08,1.42E-07
300322,0.61035,-2.1113,1.56E-06,9.96E-09,1.79E-07
299453,0.60365,-1.7842,2.71E-07,2.78E-09,-1.52E-08
209888,0.59991,-1.7862,2.79E-07,2.93E-09,-8.35E-09
299452,0.60007,-1.7827,2.73E-07,2.64E-09,-1.00E-08
297272,0.6753,-0.43845,-4.79E-05,2.05E-08,-1.67E-07
297304,0.67739,-0.44,-4.79E-05,2.49E-08,-1.69E-07
297278,0.66628,-0.42776,-4.79E-05,-1.44E-08,-1.83E-07
297279,0.66876,-0.4308,-4.79E-05,4.32E-10,-1.77E-07
297283,0.67146,-0.43353,-4.79E-05,6.37E-09,-1.74E-07
297259,0.67366,-0.43604,-4.79E-05,1.74E-08,-1.74E-07
297287,0.67213,-0.42989,-4.79E-05,8.42E-09,-1.74E-07
297289,0.67274,-0.42614,-4.79E-05,1.38E-08,-1.72E-07
297244,0.67544,-0.42887,-4.79E-05,1.98E-08,-1.69E-07
296077,0.61411,-1.9866,8.33E-07,7.35E-09,5.79E-08
296184,0.61018,-1.9931,8.65E-07,5.52E-09,7.36E-08
296069,0.60856,-1.9758,8.01E-07,4.90E-09,7.52E-08
267163,0.61237,-1.9725,7.81E-07,7.30E-09,5.82E-08
296050,0.61283,-1.9758,7.92E-07,7.43E-09,5.75E-08
289018,0.66523,-1.2371,-4.71E-05,-1.80E-08,-1.45E-07
289183,0.66482,-1.2419,-4.70E-05,-1.17E-08,-1.41E-07
187152,0.6622,-1.2394,-4.71E-05,-2.20E-08,-1.40E-07
289177,0.65978,-1.2372,-4.71E-05,-3.04E-08,-1.38E-07
289181,0.65937,-1.242,-4.71E-05,-2.41E-08,-1.34E-07
289032,0.6747,-1.2457,-4.71E-05,3.18E-08,-1.39E-07
289174,0.67429,-1.2505,-4.71E-05,4.05E-08,-1.35E-07
187153,0.67187,-1.2483,-4.71E-05,2.65E-08,-1.39E-07
289147,0.66941,-1.2452,-4.70E-05,1.23E-08,-1.42E-07
289172,0.669,-1.2499,-4.70E-05,2.10E-08,-1.39E-07
187156,0.66719,-1.2432,-4.70E-05,-4.66E-10,-1.44E-07
289021,0.67007,-1.2416,-4.70E-05,5.07E-09,-1.44E-07
246251,0.66503,-1.4162,-4.73E-05,-6.26E-09,-1.78E-07
288812,0.66462,-1.421,-4.73E-05,-1.77E-09,-1.67E-07
187164,0.6622,-1.4188,-4.73E-05,-1.43E-08,-1.66E-07
288806,0.65978,-1.4166,-4.73E-05,-2.11E-08,-1.66E-07
288810,0.65937,-1.4214,-4.73E-05,-1.66E-08,-1.55E-07
246264,0.6747,-1.4251,-4.74E-05,4.46E-08,-1.90E-07
288803,0.67429,-1.4299,-4.73E-05,5.14E-08,-1.89E-07
187165,0.67187,-1.4277,-4.73E-05,3.30E-08,-1.89E-07
288776,0.66937,-1.4245,-4.73E-05,1.94E-08,-1.83E-07
288801,0.66896,-1.4292,-4.72E-05,2.62E-08,-1.82E-07
187168,0.66695,-1.4222,-4.72E-05,9.48E-09,-1.78E-07
246254,0.66986,-1.4207,-4.73E-05,1.63E-08,-1.85E-07
247035,0.6832,-1.6144,-4.72E-05,9.25E-08,-1.59E-07
287655,0.67943,-1.6148,-4.70E-05,6.82E-08,-1.18E-07
287650,0.67365,-1.6285,-4.68E-05,2.77E-08,-1.06E-07
344415,0.6758,-1.6316,-4.69E-05,3.60E-08,-1.30E-07
286137,0.61319,-0.58137,1.06E-06,8.34E-09,-2.70E-07
338727,0.61175,-0.58635,1.03E-06,6.35E-09,-2.76E-07
247949,0.66559,-1.7749,-4.71E-05,-6.28E-10,3.42E-08
286079,0.66482,-1.78,-4.72E-05,3.01E-09,4.32E-08
187232,0.66256,-1.7772,-4.71E-05,-9.98E-09,2.65E-08
