Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
7877,0.66698,-1.538,-1.22E-12,-1.23E-15,-1.73E-13
7403,0.66532,-1.4934,-1.20E-12,-1.55E-15,-2.13E-13
7411,0.66831,-1.4721,-1.18E-12,-1.06E-15,-2.32E-13
43396,0.60347,-0.10324,4.05E-12,1.09E-14,5.92E-13
6781,0.60712,-1.75E-02,2.53E-12,8.00E-15,4.72E-13
6934,0.60324,-9.57E-02,3.91E-12,7.73E-15,5.76E-13
7115,0.66863,-1.3811,-1.11E-12,-8.02E-16,-3.46E-13
7123,0.66462,-1.403,-1.14E-12,-1.24E-15,-3.18E-13
7055,0.66778,-1.3513,-1.08E-12,-1.78E-15,-3.97E-13
7053,0.66687,-1.3585,-1.09E-12,-1.39E-15,-3.86E-13
35694,0.66707,-1.3043,-1.01E-12,-1.18E-15,-5.00E-13
6735,0.66863,-1.2914,-9.79E-13,-3.63E-16,-5.26E-13
6743,0.66521,-1.3149,-1.03E-12,-1.44E-15,-4.79E-13
6322,0.66949,-1.231,-8.23E-13,-1.60E-16,-7.02E-13
6678,0.66803,-1.1718,-5.60E-13,-8.51E-16,-9.11E-13
6676,0.66738,-1.1791,-6.04E-13,-1.00E-15,-8.91E-13
35689,0.6667,-1.2144,-7.67E-13,-1.52E-15,-7.69E-13
6320,0.66462,-1.2237,-8.14E-13,-1.89E-15,-7.40E-13
6328,0.66864,-1.2017,-7.11E-13,-8.61E-16,-8.03E-13
6586,0.66605,-4.99E-02,1.25E-12,8.58E-16,5.07E-14
6549,0.66753,-9.61E-02,1.19E-12,1.29E-15,1.79E-14
6545,0.66629,-0.10246,1.19E-12,1.08E-15,1.48E-14
35684,0.66711,-1.1249,-2.03E-13,-2.56E-15,-1.05E-12
6287,0.66864,-1.112,-1.08E-13,-1.10E-15,-1.04E-12
6295,0.66462,-1.134,-2.85E-13,-2.08E-15,-1.05E-12
6201,0.66735,-1,6.21E-13,1.37E-15,-7.43E-13
5799,0.66117,-0.22364,1.15E-12,1.83E-15,-1.09E-14
5551,0.66194,-0.22959,1.14E-12,1.26E-15,-1.33E-14
35670,0.66683,-0.94476,7.82E-13,3.03E-17,-5.71E-13
5856,0.66859,-0.93416,7.99E-13,-1.38E-16,-5.39E-13
5864,0.66506,-0.95607,7.64E-13,1.09E-16,-6.06E-13
5752,0.66077,-0.31319,1.13E-12,1.65E-15,-2.54E-14
34745,0.66501,-0.32693,1.13E-12,1.31E-15,-2.86E-14
5750,0.66402,-0.33288,1.13E-12,1.35E-15,-2.96E-14
5743,0.66585,-0.32127,1.13E-12,1.27E-15,-2.76E-14
5740,0.66154,-0.31883,1.13E-12,1.33E-15,-2.81E-14
5440,0.66089,-0.40295,1.12E-12,1.24E-15,-4.61E-14
5439,0.66128,-0.4085,1.12E-12,1.22E-15,-4.91E-14
5464,0.66578,-0.41094,1.12E-12,1.05E-15,-4.87E-14
5393,0.66861,-0.75497,1.01E-12,8.18E-16,-2.34E-13
5400,0.66537,-0.77669,1.00E-12,1.05E-15,-2.63E-13
5300,0.66845,-0.72344,1.03E-12,1.35E-15,-2.03E-13
5297,0.6675,-0.73086,1.03E-12,1.20E-15,-2.10E-13
34729,0.66476,-0.50674,1.11E-12,1.15E-15,-7.78E-14
4883,0.66416,-0.51296,1.11E-12,1.19E-15,-7.97E-14
4872,0.66129,-0.49825,1.12E-12,1.28E-15,-7.61E-14
4885,0.66153,-0.58792,1.10E-12,1.91E-15,-1.14E-13
43726,0.65404,1.28E-02,1.40E-12,2.93E-15,3.00E-13
1581,0.6611,-2.5658,-1.90E-12,-4.48E-16,3.54E-13
1546,0.6676,-2.5582,-1.74E-12,-4.14E-15,3.29E-13
1570,0.66222,-2.5563,-1.78E-12,-4.57E-15,2.72E-13
43461,0.60367,-0.53974,2.43E-11,7.12E-14,2.95E-12
1500,0.6115,-0.53929,2.41E-11,7.44E-14,2.24E-12
1489,0.60558,-0.56534,2.69E-11,9.48E-14,3.17E-12
1503,0.6115,-0.52647,2.29E-11,7.45E-14,2.03E-12
1437,0.60039,-0.5711,2.77E-11,1.09E-13,3.92E-12
43449,0.76919,-0.53077,1.38E-12,-8.80E-14,-8.99E-14
43325,0.77333,-0.56146,1.45E-12,-1.06E-13,-7.99E-14
41389,0.8,-0.638,1.58E-12,-1.52E-13,-9.90E-14
43323,0.77333,-0.65123,1.35E-12,-1.09E-13,-8.44E-14
43447,0.76919,-0.71029,1.22E-12,-1.03E-13,-4.45E-14
41395,0.8,-0.45843,1.76E-12,-1.70E-13,-3.89E-14
43450,0.76918,-0.44101,1.45E-12,-9.72E-14,-7.01E-14
41392,0.8,-0.54821,1.69E-12,-1.77E-13,-1.08E-13
43629,0.78,-0.67783,1.37E-12,-1.14E-13,-6.21E-14
43043,0.75517,-0.50409,1.26E-12,-5.72E-14,-6.01E-14
43619,0.78,-0.49829,1.45E-12,-7.27E-14,-5.69E-14
43633,0.78,-0.7676,1.09E-12,-5.43E-14,-1.33E-13
43329,0.77333,-0.4717,1.45E-12,-9.77E-14,-1.64E-14
43625,0.78,-0.58806,1.50E-12,-1.00E-13,-3.86E-14
43045,0.75517,-0.59384,1.24E-12,-6.10E-14,-7.17E-14
43448,0.76919,-0.62053,1.34E-12,-8.51E-14,-7.55E-14
41387,0.8,-0.69786,1.56E-12,-1.74E-13,7.24E-15
41390,0.8,-0.60807,1.61E-12,-1.55E-13,-1.45E-14
41391,0.8,-0.57814,1.74E-12,-1.73E-13,-6.14E-14
43321,0.77333,-0.74099,1.12E-12,-7.70E-14,-8.43E-14
43039,0.75517,-0.32459,1.30E-12,-5.83E-14,-7.23E-15
41388,0.8,-0.66793,1.62E-12,-1.69E-13,-8.82E-14
43639,0.78,-0.85737,9.94E-13,-7.25E-14,-2.05E-13
41393,0.8,-0.51829,1.62E-12,-1.25E-13,-1.02E-13
43452,0.76918,-0.35125,1.43E-12,-8.59E-14,5.49E-15
41386,0.8,-0.72779,1.31E-12,-1.35E-13,-2.18E-14
41394,0.8,-0.48836,1.62E-12,-1.47E-13,2.19E-15
41379,0.8,-0.93729,7.55E-13,-7.15E-14,-1.93E-13
43317,0.77333,-0.92052,7.87E-13,-4.98E-14,-2.18E-13
43445,0.76919,-0.88981,8.64E-13,-5.81E-14,-2.27E-13
43446,0.76919,-0.80005,1.04E-12,-5.58E-14,-1.67E-13
43041,0.75517,-0.41434,1.28E-12,-5.48E-14,-5.56E-14
41385,0.8,-0.75771,1.21E-12,-9.84E-14,-9.89E-14
41396,0.8,-0.4285,1.70E-12,-1.46E-13,-9.85E-14
41384,0.8,-0.78764,1.19E-12,-8.92E-14,-1.46E-13
43319,0.77333,-0.83076,1.01E-12,-7.42E-14,-2.18E-13
41398,0.8,-0.36864,1.60E-12,-1.24E-13,2.26E-14
43607,0.78,-0.31876,1.53E-12,-9.17E-14,-1.82E-15
43613,0.78,-0.40853,1.49E-12,-8.13E-14,-7.75E-14
41397,0.8,-0.39857,1.61E-12,-1.25E-13,-8.19E-14
41383,0.8,-0.81757,1.13E-12,-1.14E-13,-1.89E-13
43332,0.77333,-0.38194,1.38E-12,-9.04E-14,-2.83E-14
41403,0.8,-0.219,1.72E-12,-1.55E-13,-1.70E-14
43600,0.78,-0.22899,1.55E-12,-9.12E-14,-6.74E-15
41382,0.8,-0.8475,1.18E-12,-1.30E-13,-2.13E-13
41401,0.8,-0.27886,1.68E-12,-1.85E-13,-1.17E-14
41399,0.8,-0.33871,1.71E-12,-1.52E-13,1.49E-14
41381,0.8,-0.87743,1.08E-12,-9.59E-14,-1.68E-13
41400,0.8,-0.30879,1.76E-12,-1.56E-13,-2.31E-14
43339,0.77333,-0.20241,1.49E-12,-9.54E-14,3.84E-15
41409,0.8,-3.94E-02,1.67E-12,-1.37E-13,4.67E-14
41380,0.8,-0.90736,9.59E-13,-8.48E-14,-1.77E-13
43336,0.77333,-0.29217,1.48E-12,-1.14E-13,-2.26E-14
41376,0.8,-1.0271,3.75E-13,-3.20E-14,-2.90E-13
43313,0.77333,-1.1,-4.37E-14,7.67E-15,-3.91E-13
43442,0.76919,-1.0693,1.22E-13,-5.07E-15,-3.75E-13
43159,0.49512,0.15833,9.57E-13,-1.37E-13,2.53E-12
43421,0.51598,0.17852,7.93E-13,-2.73E-13,2.78E-12
43647,0.78,-1.0369,2.76E-13,-1.44E-14,-3.45E-13
43079,0.74688,3.34E-02,1.15E-12,-3.55E-14,2.39E-13
43453,0.76918,-0.26149,1.46E-12,-9.81E-14,1.13E-14
41402,0.8,-0.24893,1.77E-12,-1.47E-13,1.25E-14
41378,0.8,-0.96721,6.53E-13,-4.08E-14,-2.62E-13
43643,0.78,-0.94714,6.46E-13,-3.32E-14,-2.75E-13
41408,0.8,-6.94E-02,1.74E-12,-1.63E-13,-2.97E-14
43588,0.78,-4.94E-02,1.50E-12,-8.23E-14,3.77E-14
41377,0.8,-0.99714,5.23E-13,-4.46E-14,-2.76E-13
43444,0.76919,-0.97957,5.31E-13,-2.67E-14,-3.31E-13
43315,0.77333,-1.0103,4.24E-13,-2.46E-14,-3.33E-13
41404,0.8,-0.18907,1.69E-12,-1.42E-13,8.44E-15
41405,0.8,-0.15914,1.74E-12,-1.36E-13,4.63E-14
43594,0.78,-0.13922,1.57E-12,-8.92E-14,5.65E-14
41370,0.8,-1.2066,-6.55E-13,6.73E-14,-2.79E-13
43311,0.77333,-1.1898,-5.25E-13,2.98E-14,-3.63E-13
43037,0.75517,-0.23484,1.33E-12,-6.18E-14,7.41E-16
43454,0.76918,-0.17173,1.47E-12,-8.30E-14,2.82E-14
43035,0.75517,-0.1451,1.36E-12,-4.75E-14,4.23E-14
43586,0.75333,-3.29E-02,1.29E-12,-5.03E-14,1.02E-13
43131,0.4791,0.13088,1.21E-12,-5.61E-14,2.51E-12
41375,0.8,-1.057,2.17E-13,-1.51E-14,-2.97E-13
43033,0.75517,-5.53E-02,1.32E-12,-5.55E-14,6.36E-14
41371,0.8,-1.1767,-5.23E-13,4.73E-14,-3.17E-13
41406,0.8,-0.12921,1.80E-12,-1.79E-13,9.21E-14
42979,0.73658,7.22E-02,1.04E-12,-3.53E-14,3.50E-13
41414,0.8,0.11021,1.21E-12,-1.42E-13,2.34E-13
43422,0.77954,9.94E-02,1.15E-12,-1.05E-13,2.63E-13
43574,0.77954,0.12932,9.52E-13,-6.38E-14,3.51E-13
43437,0.7692,-1.4284,-1.39E-12,1.00E-13,-1.81E-13
41374,0.8,-1.0869,4.09E-15,-6.29E-16,-3.01E-13
43113,0.42201,-2.5567,-5.72E-13,-7.65E-16,1.29E-12
43342,0.77333,-0.11264,1.57E-12,-1.14E-13,6.60E-14
41407,0.8,-9.93E-02,1.90E-12,-1.93E-13,2.44E-14
41373,0.8,-1.1169,-1.91E-13,2.85E-14,-3.10E-13
43466,0.74873,0.14264,7.57E-13,-6.51E-14,5.27E-13
41367,0.8,-1.2964,-1.04E-12,8.06E-14,-1.94E-13
41412,0.8,5.04E-02,1.46E-12,-1.73E-13,1.16E-13
43413,0.77553,3.51E-02,1.38E-12,-1.32E-13,1.23E-13
41372,0.8,-1.1468,-3.79E-13,3.58E-14,-3.16E-13
43651,0.78,-1.1267,-2.44E-13,2.14E-14,-3.60E-13
43345,0.77572,-2.13E-02,1.47E-12,-8.46E-14,8.26E-14
41411,0.8,2.04E-02,1.68E-12,-1.74E-13,1.03E-13
43374,0.77333,7.05E-03,1.37E-12,-1.09E-13,1.51E-13
43081,0.62225,0.13169,9.03E-13,-4.11E-14,1.23E-12
43441,0.76919,-1.1591,-4.05E-13,2.48E-14,-3.97E-13
43307,0.77333,-1.3693,-1.27E-12,9.14E-14,-1.57E-13
41410,0.8,-9.50E-03,1.63E-12,-1.56E-13,1.07E-13
43143,0.56429,0.15537,8.47E-13,-1.00E-13,1.99E-12
43502,0.54882,0.17917,7.18E-13,-1.18E-13,2.55E-12
43513,0.57475,0.18046,5.29E-13,-2.04E-13,2.33E-12
43188,0.76897,6.36E-02,1.19E-12,-1.06E-13,2.39E-13
41451,0.56296,0.2,4.68E-13,-3.08E-13,2.92E-12
43655,0.78,-1.2165,-6.82E-13,4.49E-14,-3.02E-13
41447,0.68148,0.2,4.74E-13,-2.00E-13,1.59E-12
41368,0.8,-1.2665,-9.60E-13,7.65E-14,-2.49E-13
43439,0.76919,-1.2488,-8.09E-13,4.53E-14,-2.98E-13
43309,0.77333,-1.2796,-8.82E-13,4.95E-14,-2.85E-13
41415,0.8,0.14014,1.07E-12,-1.40E-13,2.97E-13
41416,0.8,0.17007,7.76E-13,-1.63E-13,3.74E-13
43141,0.53512,5.83E-02,1.85E-12,1.11E-14,1.65E-12
41369,0.8,-1.2366,-8.44E-13,6.53E-14,-2.46E-13
43180,0.50387,6.67E-02,1.83E-12,4.22E-15,2.00E-12
43660,0.78,-1.3062,-1.01E-12,6.08E-14,-2.11E-13
42949,0.5303,0.15446,9.66E-13,-9.42E-14,2.20E-12
43737,0.47295,0.10114,1.52E-12,-2.94E-14,2.43E-12
42971,0.42648,7.58E-02,1.77E-12,-4.19E-15,2.83E-12
43168,0.39503,7.15E-02,1.81E-12,5.73E-15,3.17E-12
42975,0.50544,3.15E-02,2.22E-12,2.13E-14,1.95E-12
41446,0.71111,0.2,4.37E-13,-1.58E-13,1.31E-12
41453,0.5037,0.2,6.49E-13,-3.60E-13,3.27E-12
43026,0.57895,0.10958,1.20E-12,-3.38E-14,1.41E-12
43134,0.54608,0.11204,1.28E-12,-3.11E-14,1.73E-12
43362,0.58712,0.13889,9.40E-13,-6.11E-14,1.55E-12
43400,0.66564,0.17246,5.85E-13,-7.86E-14,1.33E-12
41413,0.8,8.03E-02,1.39E-12,-1.58E-13,2.26E-13
42931,0.41476,0.1,1.53E-12,-2.24E-14,3.04E-12
42980,0.41362,0.13035,1.26E-12,-5.18E-14,3.13E-12
43411,0.3909,0.14799,1.09E-12,-7.23E-14,3.44E-12
43149,0.38741,0.11763,1.32E-12,-3.69E-14,3.31E-12
43364,0.51583,0.12691,1.21E-12,-4.65E-14,2.09E-12
40764,0.4576,0,2.56E-12,4.11E-14,2.65E-12
40767,0.3718,0,2.42E-12,5.81E-14,3.74E-12
42970,0.38612,3.33E-02,2.19E-12,1.96E-14,3.40E-12
42973,0.59966,0.16667,6.50E-13,-6.94E-14,1.80E-12
43276,0.69524,0.17254,5.40E-13,-1.12E-13,1.16E-12
43570,0.48841,0.18009,7.00E-13,-2.68E-13,3.12E-12
43530,0.41457,4.66E-02,2.14E-12,2.93E-14,2.99E-12
43493,0.47741,2.50E-02,2.36E-12,1.70E-14,2.35E-12
43522,0.45086,2.58E-02,2.35E-12,2.38E-14,2.67E-12
43729,0.77974,0.17738,6.03E-13,-5.28E-14,4.92E-13
41448,0.65185,0.2,5.54E-13,-1.31E-13,1.76E-12
41366,0.8,-1.3264,-1.21E-12,1.09E-13,-1.30E-13
43376,0.65979,0.12232,8.85E-13,-3.81E-14,9.41E-13
42959,0.71818,0.12676,7.93E-13,-2.37E-14,6.19E-13
43416,0.68982,0.121,8.58E-13,-2.27E-14,7.49E-13
43507,0.7035,0.14712,7.09E-13,-5.65E-14,8.28E-13
40765,0.429,0,2.56E-12,4.52E-14,3.02E-12
41454,0.47407,0.2,6.33E-13,-3.26E-13,3.63E-12
41455,0.44444,0.2,5.52E-13,-4.06E-13,3.93E-12
42963,0.46381,0.16615,8.38E-13,-1.39E-13,3.06E-12
43558,0.56495,0.13123,1.06E-12,-1.60E-14,1.74E-12
43133,0.63528,0.16849,6.33E-13,-1.00E-13,1.48E-12
43505,0.65214,0.14679,7.38E-13,-3.83E-14,1.15E-12
43467,0.73206,0.10004,9.21E-13,-3.68E-14,4.68E-13
43749,0.48706,4.90E-02,2.11E-12,1.53E-14,2.20E-12
41444,0.77037,0.2,4.83E-13,-1.58E-13,6.28E-13
42900,0.7069,9.01E-02,9.71E-13,-2.44E-14,5.27E-13
42951,0.25231,5.35E-02,1.58E-12,1.79E-14,4.67E-12
43136,0.26824,8.33E-02,1.39E-12,-9.01E-15,4.38E-12
43406,0.28295,5.75E-02,1.70E-12,1.97E-14,4.39E-12
43566,0.51763,9.38E-02,1.53E-12,-2.08E-14,1.89E-12
42945,0.67783,0.14696,7.32E-13,-3.74E-14,9.93E-13
41365,0.8,-1.3563,-1.41E-12,1.43E-13,-9.93E-14
43438,0.76919,-1.3386,-1.14E-12,7.74E-14,-1.74E-13
43080,0.755,0.11631,9.15E-13,-5.94E-14,4.06E-13
43123,0.72946,0.16338,5.74E-13,-6.39E-14,8.19E-13
40763,0.4862,0,2.54E-12,3.61E-14,2.27E-12
43730,0.41295,2.00E-02,2.46E-12,2.57E-14,3.14E-12
41450,0.59259,0.2,4.40E-13,-2.28E-13,2.38E-12
43022,0.77649,0.15537,7.60E-13,-5.49E-14,4.42E-13
43458,0.75664,0.17344,5.53E-13,-5.66E-14,6.42E-13
43072,0.46601,5.08E-02,2.08E-12,9.27E-15,2.45E-12
41445,0.74074,0.2,4.10E-13,-1.72E-13,9.87E-13
43550,0.75512,9.00E-02,1.01E-12,-5.50E-29,3.51E-13
41452,0.53333,0.2,6.61E-13,-3.66E-13,3.10E-12
43573,0.36251,0.11646,1.33E-12,1.49E-15,3.52E-12
43735,0.37102,0.13792,1.13E-12,-8.79E-14,3.55E-12
41449,0.62222,0.2,4.71E-13,-1.99E-13,1.87E-12
43634,0.4414,5.10E-02,2.02E-12,6.18E-15,2.68E-12
43741,0.48165,7.50E-02,1.82E-12,6.91E-15,2.25E-12
41461,0.26667,0.2,7.16E-13,-7.06E-13,6.48E-12
41462,0.23704,0.2,8.27E-13,-5.95E-13,6.35E-12
41364,0.8,-1.3862,-1.61E-12,1.65E-13,-9.45E-14
43242,0.35369,3.33E-02,2.15E-12,3.31E-14,3.77E-12
43176,0.45419,8.32E-02,1.78E-12,-1.23E-15,2.53E-12
41363,0.8,-1.4161,-1.66E-12,1.73E-13,-1.89E-13
43665,0.78,-1.396,-1.42E-12,1.19E-13,-1.69E-13
41456,0.41481,0.2,7.47E-13,-4.10E-13,4.27E-12
43571,0.39281,0.17077,8.46E-13,-3.16E-13,4.01E-12
41457,0.38519,0.2,7.25E-13,-3.71E-13,4.48E-12
41278,0.8,0.2,6.69E-13,-1.42E-28,5.76E-13
43028,0.30898,6.11E-02,1.74E-12,1.08E-14,4.09E-12
43363,0.30173,8.89E-02,1.43E-12,-2.29E-14,4.07E-12
43204,0.24948,0.10869,1.11E-12,-4.05E-14,4.52E-12
43233,0.29749,3.06E-02,1.98E-12,2.84E-14,4.37E-12
43436,0.7692,-1.5181,-1.40E-12,9.52E-14,-9.46E-14
40766,0.4004,0,2.48E-12,3.28E-14,3.39E-12
43736,0.43481,0.10833,1.47E-12,-2.26E-14,2.77E-12
43410,0.43903,0.14577,1.10E-12,-1.05E-13,3.01E-12
43572,0.4367,0.1708,7.80E-13,5.05E-28,3.62E-12
43300,0.77333,-1.6386,-1.55E-12,1.01E-13,-3.39E-14
41361,0.8,-1.476,-1.59E-12,1.49E-13,-1.55E-13
43305,0.77333,-1.4591,-1.40E-12,9.56E-14,-1.80E-13
43669,0.78,-1.4858,-1.41E-12,8.60E-14,-1.31E-13
41362,0.8,-1.4461,-1.64E-12,1.60E-13,-1.65E-13
43077,0.36034,6.67E-02,1.83E-12,2.04E-15,3.54E-12
43503,0.33466,6.39E-02,1.77E-12,3.09E-15,3.84E-12
43201,0.41479,0.16241,9.49E-13,-1.46E-13,3.51E-12
43158,0.33446,0.15833,8.34E-13,-2.38E-13,4.22E-12
43569,0.34111,0.17964,4.01E-13,-3.45E-13,5.04E-12
43420,0.31327,0.175,6.54E-13,-4.25E-13,5.19E-12
42950,0.30061,0.15,9.17E-13,-2.00E-13,4.44E-12
43443,0.37172,9.17E-02,1.53E-12,-1.63E-14,3.41E-12
42962,0.348,0.13403,1.16E-12,-7.33E-14,3.73E-12
41458,0.35556,0.2,3.41E-13,-4.94E-13,4.81E-12
43130,0.36535,0.16623,8.01E-13,-1.65E-13,4.00E-12
41459,0.32593,0.2,4.11E-13,-5.85E-13,5.87E-12
40771,0.2574,0,1.95E-12,4.23E-14,4.97E-12
43423,0.24043,2.50E-02,1.77E-12,2.22E-14,4.96E-12
42899,0.33456,0.1,1.44E-12,-1.92E-14,3.74E-12
42974,0.32544,3.15E-02,2.06E-12,2.96E-14,4.05E-12
40768,0.3432,0,2.36E-12,3.82E-14,4.12E-12
40769,0.3146,0,2.22E-12,5.19E-14,4.37E-12
42897,0.21467,0.10185,1.06E-12,-3.85E-14,4.71E-12
43365,0.23516,7.97E-02,1.29E-12,-3.14E-16,4.64E-12
41360,0.8,-1.5059,-1.60E-12,1.28E-13,-9.16E-14
43366,0.31759,0.125,1.19E-12,-6.10E-14,3.97E-12
43140,0.14921,8.23E-02,8.76E-13,-6.29E-15,5.15E-12
43355,0.18404,8.89E-02,1.01E-12,-1.34E-14,4.93E-12
43408,0.16497,5.56E-02,1.09E-12,6.53E-15,5.21E-12
42965,0.28443,0.11667,1.15E-12,-6.59E-14,4.29E-12
43303,0.77333,-1.5489,-1.55E-12,1.14E-13,-7.63E-14
41359,0.8,-1.5359,-1.73E-12,1.75E-13,-1.33E-14
42976,0.2295,0.1336,9.00E-13,-1.14E-13,4.76E-12
43379,0.19602,0.125,8.38E-13,-6.70E-14,4.88E-12
43246,0.21195,0.15438,6.77E-13,-1.87E-13,5.16E-12
43116,0.24554,0.16667,8.45E-13,-2.05E-13,5.20E-12
42977,0.20949,3.00E-02,1.55E-12,3.38E-14,5.18E-12
43284,0.26498,0.14167,9.43E-13,-9.58E-14,4.61E-12
43023,0.19477,5.69E-02,1.26E-12,1.58E-14,5.08E-12
43576,0.21042,7.62E-02,1.21E-12,5.90E-15,4.84E-12
43424,0.26896,2.78E-02,1.93E-12,2.02E-14,4.70E-12
43673,0.78,-1.5755,-1.56E-12,1.03E-13,-1.29E-13
41358,0.8,-1.5658,-1.86E-12,1.63E-13,-9.61E-14
43241,9.29E-02,0.15788,3.10E-13,-2.06E-13,6.01E-12
42941,0.42931,-2.6155,-4.09E-13,1.52E-14,1.35E-12
43224,0.39466,-2.6117,-4.14E-13,1.64E-14,1.44E-12
43740,0.41251,-2.6329,-3.59E-13,1.24E-14,1.45E-12
40770,0.286,0,2.10E-12,5.04E-14,4.69E-12
41460,0.2963,0.2,5.81E-13,-7.03E-13,6.14E-12
43367,0.28123,0.17222,7.16E-13,-2.98E-13,5.35E-12
41357,0.8,-1.5957,-1.71E-12,1.54E-13,-1.41E-13
43511,0.22346,5.38E-02,1.44E-12,1.49E-14,4.88E-12
43686,0.10087,0.18138,1.20E-13,-4.52E-13,7.01E-12
40772,0.2288,0,1.76E-12,4.50E-14,5.23E-12
41356,0.8,-1.6256,-1.72E-12,1.59E-13,-1.28E-14
43435,0.7692,-1.6079,-1.45E-12,9.58E-14,-8.09E-14
40773,0.2002,0,1.58E-12,4.23E-14,5.49E-12
42966,6.06E-02,0.10909,3.15E-13,-6.77E-14,5.43E-12
43732,8.75E-02,0.12381,3.91E-13,-1.06E-13,5.45E-12
40774,0.1716,0,1.39E-12,4.58E-14,5.72E-12
43243,0.18246,3.06E-02,1.38E-12,3.80E-14,5.42E-12
43457,0.15399,2.78E-02,1.14E-12,4.63E-14,5.53E-12
43078,4.72E-02,4.20E-02,3.65E-13,2.87E-14,5.84E-12
42978,0.115,0.13436,4.51E-13,-1.58E-13,5.47E-12
43195,0.13284,0.10817,6.68E-13,-4.22E-14,5.18E-12
43540,0.22157,0.1787,6.38E-13,-3.83E-13,5.69E-12
40777,8.58E-02,0,7.36E-13,3.75E-14,6.14E-12
43115,7.74E-02,3.58E-02,5.82E-13,3.51E-14,5.86E-12
40778,5.72E-02,0,4.60E-13,4.17E-14,6.19E-12
43190,9.14E-02,6.94E-02,5.99E-13,8.05E-15,5.47E-12
41355,0.8,-1.6556,-1.83E-12,1.61E-13,1.40E-14
41162,0.26667,-2.733,-1.18E-13,3.21E-13,3.01E-12
43465,0.25177,-2.7081,-1.63E-13,2.08E-13,2.70E-12
43068,0.15823,-2.6893,-1.76E-13,7.30E-14,2.35E-12
43132,0.18372,-2.667,-2.11E-13,4.49E-14,2.12E-12
43601,0.15836,-2.6596,-2.04E-13,4.39E-14,2.13E-12
43680,0.78,-1.6653,-1.63E-12,1.19E-13,-1.62E-14
41353,0.8,-1.7154,-1.90E-12,2.08E-13,-6.56E-14
43297,0.77333,-1.7284,-1.58E-12,1.13E-13,-5.04E-14
43434,0.7692,-1.6976,-1.62E-12,1.36E-13,-4.61E-14
41354,0.8,-1.6855,-1.96E-12,2.05E-13,-1.27E-14
42947,0.18021,0.14722,6.13E-13,-1.87E-13,5.24E-12
42968,0.16436,0.11574,7.40E-13,-7.72E-14,5.05E-12
41463,0.20741,0.2,3.44E-13,-5.52E-13,6.45E-12
43431,0.7692,-1.8772,-1.70E-12,1.44E-13,-7.95E-15
41464,0.17778,0.2,3.61E-13,-5.50E-13,6.91E-12
42896,0.10164,0.1,5.52E-13,-3.27E-14,5.31E-12
43720,8.05E-02,9.51E-02,4.58E-13,-2.00E-14,5.40E-12
40775,0.143,0,1.22E-12,5.82E-14,5.88E-12
43504,0.19347,0.17505,4.16E-13,-3.95E-13,5.97E-12
42936,0.45488,-2.6743,-2.49E-13,5.49E-14,1.55E-12
43378,0.48451,-2.6743,-2.38E-13,4.87E-14,1.48E-12
43377,0.46448,-2.7036,-1.72E-13,1.16E-13,1.83E-12
43251,0.14767,0.14167,5.08E-13,-1.67E-13,5.42E-12
43119,0.12785,0.17045,2.55E-13,-1.91E-13,6.17E-12
43689,0.78,-1.8448,-1.81E-12,1.40E-13,-7.02E-14
41352,0.8,-1.7454,-1.82E-12,1.69E-13,1.53E-14
42943,0.51127,-2.6743,-2.27E-13,5.06E-14,1.45E-12
43418,0.503,-2.646,-2.70E-13,2.66E-14,1.31E-12
43361,0.16239,0.17149,3.57E-13,-2.06E-13,5.91E-12
43582,4.92E-02,0.18082,5.46E-13,-5.52E-13,7.30E-12
43524,0.10228,2.14E-02,8.09E-13,3.47E-14,5.91E-12
43684,0.78,-1.7551,-1.67E-12,1.20E-13,3.26E-14
41348,0.8,-1.8651,-2.02E-12,2.26E-13,-4.42E-14
42948,0.13662,5.00E-02,9.19E-13,1.94E-14,5.42E-12
43348,0.10829,4.61E-02,7.87E-13,2.47E-14,5.61E-12
43456,0.12551,2.50E-02,9.83E-13,2.48E-14,5.76E-12
40776,0.1144,0,9.94E-13,5.44E-14,6.01E-12
43152,0.43338,-2.7062,-1.91E-13,9.02E-14,1.98E-12
43463,0.41785,-2.6798,-2.51E-13,9.71E-14,1.71E-12
43583,0.40382,-2.7134,-2.07E-13,1.75E-13,2.18E-12
41351,0.8,-1.7753,-1.98E-12,1.96E-13,1.02E-13
41467,8.89E-02,0.2,1.96E-13,-9.02E-13,7.96E-12
41466,0.11852,0.2,-1.39E-14,-8.40E-13,7.46E-12
43528,2.59E-02,2.38E-02,2.42E-13,3.34E-14,6.12E-12
42957,0.16947,-2.6127,-2.70E-13,1.42E-14,1.98E-12
43101,0.20318,-2.6351,-2.75E-13,2.81E-14,1.95E-12
43021,0.19866,-2.6034,-3.23E-13,1.31E-14,1.92E-12
41469,2.96E-02,0.2,5.77E-13,-7.28E-13,7.17E-12
43237,2.79E-02,0.16454,2.65E-13,-2.89E-13,6.05E-12
43360,0.11913,7.50E-02,7.40E-13,-1.56E-15,5.32E-12
41577,0,5.71E-02,5.51E-14,1.72E-14,5.70E-12
43517,2.32E-02,4.76E-02,1.78E-13,2.55E-14,5.84E-12
41465,0.14815,0.2,1.33E-13,-7.47E-13,6.96E-12
