Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
1134499,0.12412,-1.9001,1.35E-11,1.63E-13,7.56E-11
1134494,0.12135,-1.8958,1.30E-11,2.08E-13,7.47E-11
1134496,0.12496,-1.8965,1.35E-11,1.99E-13,7.48E-11
1134504,0.13252,-1.9017,1.44E-11,1.59E-13,7.57E-11
1134497,0.12961,-1.8977,1.40E-11,2.25E-13,7.49E-11
1134506,0.1344,-1.8985,1.45E-11,2.29E-13,7.49E-11
1134507,0.12892,-1.9085,1.41E-11,2.50E-13,7.71E-11
1134500,0.12615,-1.9042,1.38E-11,1.98E-13,7.64E-11
1134505,0.1305,-1.9051,1.43E-11,2.07E-13,7.64E-11
1135106,0.11717,-1.8956,1.25E-11,2.18E-13,7.45E-11
1140763,0.11801,-1.892,1.25E-11,2.54E-13,7.37E-11
637365,0.12684,-1.8934,1.35E-11,2.70E-13,7.40E-11
1140759,0.13563,-1.8942,1.45E-11,3.23E-13,7.39E-11
1134574,0.17433,-1.6384,9.74E-12,1.30E-13,3.04E-11
1134578,0.17571,-1.6335,9.68E-12,1.32E-13,2.98E-11
1134570,0.17943,-1.6366,9.97E-12,1.31E-13,3.01E-11
1134573,0.17316,-1.6433,9.82E-12,1.36E-13,3.10E-11
1134577,0.17688,-1.6464,1.01E-11,1.32E-13,3.13E-11
1134579,0.17199,-1.6481,9.93E-12,1.39E-13,3.17E-11
1134576,0.18176,-1.6447,1.03E-11,1.40E-13,3.09E-11
1134571,0.18306,-1.6398,1.02E-11,1.24E-13,3.03E-11
1134580,0.18678,-1.6429,1.05E-11,1.35E-13,3.05E-11
637339,0.16945,-1.6401,9.54E-12,1.37E-13,3.08E-11
1140169,0.16711,-1.6498,9.74E-12,1.30E-13,3.20E-11
1134637,0.11003,-1.915,1.21E-11,2.77E-13,7.90E-11
1134636,0.11024,-1.9216,1.22E-11,2.92E-13,8.06E-11
1134641,0.10478,-1.9171,1.16E-11,2.96E-13,7.97E-11
1134649,0.10914,-1.901,1.18E-11,2.89E-13,7.58E-11
1134639,0.10938,-1.9077,1.20E-11,2.69E-13,7.74E-11
1134646,0.10433,-1.9038,1.13E-11,3.00E-13,7.65E-11
1134645,9.95E-02,-1.9064,1.09E-11,2.95E-13,7.71E-11
1134642,9.94E-02,-1.9132,1.09E-11,2.87E-13,7.88E-11
1134650,9.43E-02,-1.9091,1.03E-11,3.01E-13,7.78E-11
1135080,0.11564,-1.9261,1.28E-11,3.09E-13,8.13E-11
637366,0.11484,-1.9122,1.26E-11,2.65E-13,7.83E-11
637355,9.93E-02,-1.8996,1.07E-11,3.14E-13,7.55E-11
1143662,0.10896,-1.8944,1.16E-11,2.92E-13,7.42E-11
1135105,0.11401,-1.8984,1.22E-11,2.61E-13,7.51E-11
1143669,8.99E-02,-1.9045,9.71E-12,3.23E-13,7.69E-11
1149192,7.07E-02,-1.4921,2.53E-12,1.08E-13,1.95E-11
1134780,7.23E-02,-1.7165,5.21E-12,2.17E-13,4.29E-11
1134787,6.77E-02,-1.7124,4.81E-12,2.02E-13,4.22E-11
1134777,6.64E-02,-1.7173,4.81E-12,2.30E-13,4.30E-11
1134792,7.98E-02,-1.7109,5.64E-12,2.24E-13,4.19E-11
1134798,8.45E-02,-1.7154,6.07E-12,2.61E-13,4.25E-11
1134783,7.83E-02,-1.7161,5.64E-12,2.26E-13,4.27E-11
1134791,7.49E-02,-1.7061,5.24E-12,2.23E-13,4.13E-11
1134801,6.99E-02,-1.7018,4.85E-12,2.34E-13,4.08E-11
1134788,6.87E-02,-1.7072,4.82E-12,2.00E-13,4.15E-11
636778,8.10E-02,-1.7054,5.67E-12,2.58E-13,4.11E-11
1149044,9.13E-02,-1.7153,6.51E-12,2.45E-13,4.22E-11
1149048,7.07E-02,-1.6953,4.85E-12,2.74E-13,3.99E-11
1135026,0.12401,-1.6573,7.52E-12,1.46E-13,3.40E-11
1135032,0.1259,-1.654,7.55E-12,1.07E-13,3.35E-11
1135040,0.12856,-1.6575,7.80E-12,1.25E-13,3.39E-11
1135037,0.11868,-1.6504,7.01E-12,1.31E-13,3.33E-11
1135031,0.12307,-1.6502,7.30E-12,1.08E-13,3.31E-11
1135043,0.12041,-1.6467,7.05E-12,1.12E-13,3.28E-11
1135027,0.11983,-1.6574,7.26E-12,1.34E-13,3.40E-11
1135046,0.11527,-1.6572,6.96E-12,1.40E-13,3.42E-11
1135036,0.11679,-1.6537,6.97E-12,1.33E-13,3.37E-11
637096,0.12249,-1.6609,7.51E-12,1.53E-13,3.44E-11
1135800,0.13168,-1.6605,8.06E-12,1.49E-13,3.42E-11
1135804,0.11338,-1.6605,6.97E-12,1.47E-13,3.47E-11
1135063,0.11515,-1.6955,7.82E-12,1.92E-13,3.91E-11
1135069,0.11139,-1.6916,7.47E-12,2.15E-13,3.87E-11
1135059,0.11614,-1.6908,7.78E-12,2.07E-13,3.84E-11
1135062,0.11907,-1.699,8.18E-12,1.87E-13,3.96E-11
1135068,0.12365,-1.6981,8.50E-12,1.83E-13,3.93E-11
1135072,0.12282,-1.7025,8.55E-12,1.86E-13,3.99E-11
1135060,0.12082,-1.6902,8.08E-12,2.03E-13,3.83E-11
1135067,0.12459,-1.694,8.46E-12,1.81E-13,3.87E-11
1135074,0.1255,-1.6896,8.40E-12,2.00E-13,3.81E-11
636806,0.11705,-1.6864,7.72E-12,2.26E-13,3.78E-11
637264,0.11432,-1.6999,7.87E-12,1.95E-13,3.98E-11
1148308,0.10771,-1.6876,7.12E-12,2.40E-13,3.82E-11
1139991,0.10672,-1.6923,7.17E-12,2.26E-13,3.88E-11
1140031,0.12188,-1.7066,8.57E-12,2.04E-13,4.05E-11
1148312,0.12641,-1.6855,8.32E-12,2.18E-13,3.74E-11
1135085,0.11869,-1.9168,1.30E-11,2.64E-13,7.92E-11
1135082,0.11858,-1.9238,1.31E-11,2.33E-13,8.07E-11
1135103,0.11735,-1.9022,1.27E-11,2.15E-13,7.61E-11
1135087,0.11805,-1.9096,1.29E-11,2.56E-13,7.76E-11
1135099,0.12323,-1.9109,1.35E-11,2.47E-13,7.78E-11
1135091,0.12358,-1.9182,1.36E-11,2.49E-13,7.95E-11
1139098,0.11874,-1.9304,1.32E-11,2.68E-13,8.21E-11
1135175,3.58E-02,-1.6368,2.04E-12,1.45E-13,3.28E-11
1135179,4.03E-02,-1.6397,2.32E-12,1.51E-13,3.33E-11
1135171,3.50E-02,-1.6413,2.03E-12,1.45E-13,3.34E-11
1135188,4.16E-02,-1.6304,2.33E-12,1.49E-13,3.22E-11
1135191,3.72E-02,-1.6267,2.06E-12,1.42E-13,3.17E-11
1135176,3.66E-02,-1.6315,2.05E-12,1.44E-13,3.23E-11
1135189,4.61E-02,-1.6342,2.60E-12,1.50E-13,3.26E-11
1135193,5.04E-02,-1.6373,2.86E-12,1.46E-13,3.29E-11
1135182,4.53E-02,-1.6384,2.59E-12,1.47E-13,3.31E-11
636911,4.67E-02,-1.6294,2.60E-12,1.48E-13,3.20E-11
1136579,3.78E-02,-1.6218,2.05E-12,1.42E-13,3.12E-11
1136614,5.54E-02,-1.6361,3.14E-12,1.48E-13,3.28E-11
1135585,0.15356,-1.6491,9.00E-12,1.00E-13,3.23E-11
1135580,0.1572,-1.6523,9.31E-12,1.29E-13,3.25E-11
1135582,0.15225,-1.6536,9.07E-12,1.19E-13,3.28E-11
1135590,0.14401,-1.6512,8.53E-12,1.11E-13,3.28E-11
1135583,0.14736,-1.6545,8.82E-12,1.16E-13,3.31E-11
1135592,0.14277,-1.6554,8.59E-12,1.37E-13,3.33E-11
1135593,0.14665,-1.6427,8.47E-12,1.41E-13,3.18E-11
1135586,0.14999,-1.646,8.74E-12,1.23E-13,3.21E-11
1135591,0.14527,-1.647,8.49E-12,1.09E-13,3.23E-11
1140171,0.16223,-1.6513,9.54E-12,1.14E-13,3.23E-11
1140216,0.14791,-1.6382,8.41E-12,1.33E-13,3.13E-11
1135663,4.62E-02,-1.6782,2.93E-12,1.62E-13,3.79E-11
1135655,4.10E-02,-1.6759,2.59E-12,1.63E-13,3.77E-11
1135659,4.49E-02,-1.6735,2.84E-12,1.63E-13,3.73E-11
1135672,5.39E-02,-1.6734,3.41E-12,1.62E-13,3.72E-11
1135660,4.88E-02,-1.6711,3.07E-12,1.64E-13,3.70E-11
1135675,5.25E-02,-1.6686,3.29E-12,1.63E-13,3.67E-11
1135677,5.63E-02,-1.6821,3.64E-12,1.48E-13,3.83E-11
1135666,5.12E-02,-1.6805,3.29E-12,1.65E-13,3.81E-11
1135673,5.52E-02,-1.6773,3.53E-12,1.45E-13,3.77E-11
1143175,3.52E-02,-1.6736,2.23E-12,1.63E-13,3.74E-11
637064,4.36E-02,-1.6688,2.72E-12,1.64E-13,3.67E-11
636783,5.90E-02,-1.6749,3.75E-12,1.44E-13,3.74E-11
1138714,5.57E-02,-1.6664,3.46E-12,1.85E-13,3.64E-11
1143168,5.06E-02,-1.6641,3.12E-12,1.87E-13,3.61E-11
1135698,0.11319,-1.7234,8.35E-12,1.83E-13,4.31E-11
1135686,0.10796,-1.7207,7.92E-12,1.84E-13,4.28E-11
1135692,0.11282,-1.7187,8.20E-12,1.92E-13,4.24E-11
1135713,0.12256,-1.7197,8.91E-12,2.02E-13,4.23E-11
1135694,0.11774,-1.717,8.51E-12,1.92E-13,4.21E-11
1135722,0.12225,-1.7153,8.79E-12,2.02E-13,4.17E-11
1135727,0.12394,-1.7282,9.25E-12,1.98E-13,4.35E-11
1135701,0.11865,-1.7257,8.81E-12,1.90E-13,4.34E-11
1135714,0.12334,-1.7239,9.07E-12,1.98E-13,4.29E-11
1135736,6.39E-02,-1.875,6.58E-12,1.92E-13,7.07E-11
1135735,6.28E-02,-1.8719,6.45E-12,2.32E-13,7.01E-11
1135739,6.73E-02,-1.8722,6.87E-12,1.86E-13,7.01E-11
1135747,6.66E-02,-1.8814,6.93E-12,2.68E-13,7.21E-11
1135737,6.52E-02,-1.8781,6.69E-12,1.54E-13,7.14E-11
1135744,6.98E-02,-1.8785,7.25E-12,2.60E-13,7.15E-11
1135743,7.32E-02,-1.8757,7.57E-12,2.54E-13,7.10E-11
1135740,7.13E-02,-1.872,7.30E-12,1.73E-13,7.00E-11
1135748,7.60E-02,-1.8724,7.86E-12,2.81E-13,7.02E-11
1152861,8.12E-02,-1.8732,8.37E-12,3.60E-13,7.05E-11
1135801,0.13046,-1.6649,8.09E-12,1.49E-13,3.48E-11
1135795,0.1259,-1.6648,7.84E-12,1.24E-13,3.49E-11
1135790,0.12969,-1.669,8.16E-12,1.08E-13,3.53E-11
1135794,0.12172,-1.6649,7.57E-12,1.11E-13,3.50E-11
1135798,0.12058,-1.669,7.60E-12,1.10E-13,3.55E-11
1135803,0.11717,-1.665,7.27E-12,1.39E-13,3.50E-11
1135797,0.12432,-1.6731,7.93E-12,1.13E-13,3.59E-11
1135791,0.12878,-1.6727,8.23E-12,8.54E-14,3.58E-11
1135805,0.12797,-1.6769,8.26E-12,1.16E-13,3.63E-11
636804,0.11977,-1.6732,7.62E-12,1.40E-13,3.60E-11
1139378,0.11224,-1.6646,6.99E-12,1.46E-13,3.52E-11
1139383,0.1273,-1.6812,8.29E-12,1.78E-13,3.68E-11
1154079,0.13176,-1.6808,8.59E-12,1.51E-13,3.67E-11
1135814,9.34E-02,-1.744,7.29E-12,1.83E-13,4.66E-11
1135823,9.10E-02,-1.739,7.01E-12,1.91E-13,4.58E-11
1135811,8.85E-02,-1.7435,6.91E-12,1.97E-13,4.66E-11
1135829,0.10035,-1.7395,7.72E-12,1.77E-13,4.58E-11
1135841,0.10265,-1.7443,7.96E-12,1.88E-13,4.64E-11
1135817,9.82E-02,-1.7443,7.63E-12,1.89E-13,4.65E-11
1135828,9.88E-02,-1.7355,7.51E-12,1.62E-13,4.52E-11
1135850,9.67E-02,-1.7306,7.25E-12,1.70E-13,4.44E-11
1135825,9.38E-02,-1.7346,7.13E-12,1.85E-13,4.51E-11
1136005,0.14769,-1.7159,1.05E-11,2.11E-13,4.10E-11
1136015,0.14302,-1.7197,1.03E-11,2.19E-13,4.16E-11
1136008,0.14266,-1.715,1.01E-11,2.06E-13,4.10E-11
1136020,0.13253,-1.7184,9.56E-12,2.13E-13,4.18E-11
1136011,0.13721,-1.7147,9.75E-12,2.06E-13,4.11E-11
1136032,0.13175,-1.7143,9.38E-12,2.05E-13,4.12E-11
1136016,0.13876,-1.7229,1.01E-11,2.25E-13,4.23E-11
1136040,0.13408,-1.7267,9.91E-12,2.21E-13,4.30E-11
1136019,0.1333,-1.7226,9.72E-12,2.10E-13,4.24E-11
636760,0.1779,-1.8105,1.64E-11,2.21E-13,5.53E-11
1138619,0.18088,-1.8202,1.71E-11,2.20E-13,5.71E-11
1138644,0.17486,-1.7998,1.57E-11,2.11E-13,5.35E-11
1136223,5.03E-02,-1.5744,2.35E-12,1.45E-13,2.63E-11
1136229,5.08E-02,-1.5795,2.45E-12,1.41E-13,2.68E-11
1136217,4.51E-02,-1.5782,2.17E-12,1.54E-13,2.67E-11
1136240,6.11E-02,-1.5718,2.84E-12,1.34E-13,2.60E-11
1136245,6.07E-02,-1.5667,2.76E-12,1.47E-13,2.55E-11
1136225,5.56E-02,-1.5707,2.56E-12,1.46E-13,2.59E-11
1136241,6.17E-02,-1.5768,2.91E-12,1.30E-13,2.65E-11
1136249,6.21E-02,-1.5818,3.00E-12,1.28E-13,2.70E-11
1136232,5.65E-02,-1.5807,2.72E-12,1.31E-13,2.69E-11
636879,6.68E-02,-1.5729,3.12E-12,1.31E-13,2.61E-11
1136735,6.57E-02,-1.5628,2.95E-12,1.64E-13,2.51E-11
1136780,6.78E-02,-1.5829,3.29E-12,1.29E-13,2.70E-11
637080,9.16E-02,-1.6748,5.95E-12,2.19E-13,3.68E-11
1153009,9.92E-02,-1.6838,6.54E-12,2.37E-13,3.78E-11
1152966,8.42E-02,-1.6657,5.31E-12,2.22E-13,3.58E-11
1136527,0.11776,-1.5982,5.92E-12,1.41E-13,2.77E-11
1136524,0.11974,-1.6054,6.15E-12,1.47E-13,2.85E-11
1136542,0.11769,-1.5847,5.62E-12,1.51E-13,2.64E-11
1136530,0.11707,-1.5918,5.74E-12,1.45E-13,2.71E-11
1136537,0.11055,-1.5915,5.44E-12,1.45E-13,2.73E-11
1136534,0.11126,-1.5996,5.62E-12,1.42E-13,2.80E-11
1142275,0.11702,-1.5776,5.47E-12,1.54E-13,2.59E-11
1136594,4.74E-02,-1.6248,2.60E-12,1.47E-13,3.15E-11
1136582,4.27E-02,-1.6205,2.32E-12,1.45E-13,3.11E-11
1136588,4.79E-02,-1.6197,2.59E-12,1.46E-13,3.10E-11
1136605,5.76E-02,-1.6233,3.14E-12,1.46E-13,3.12E-11
1136590,5.30E-02,-1.6189,2.85E-12,1.47E-13,3.08E-11
1136609,5.81E-02,-1.6183,3.13E-12,1.45E-13,3.07E-11
1136613,5.64E-02,-1.6319,3.15E-12,1.48E-13,3.23E-11
1136597,5.18E-02,-1.6286,2.87E-12,1.49E-13,3.19E-11
1136606,5.70E-02,-1.6273,3.15E-12,1.47E-13,3.17E-11
636913,6.22E-02,-1.6267,3.42E-12,1.46E-13,3.16E-11
1138897,6.34E-02,-1.6183,3.40E-12,1.43E-13,3.06E-11
1138904,6.06E-02,-1.6349,3.41E-12,1.47E-13,3.26E-11
1136620,0.20267,-1.6556,1.19E-11,1.39E-13,3.14E-11
1136623,0.19815,-1.6582,1.18E-11,1.69E-13,3.19E-11
1136618,0.19838,-1.6528,1.16E-11,1.31E-13,3.13E-11
1136629,0.20663,-1.6629,1.24E-11,1.68E-13,3.20E-11
1136631,0.21115,-1.6594,1.25E-11,1.52E-13,3.14E-11
1136621,0.20695,-1.6573,1.22E-11,1.62E-13,3.14E-11
1136630,0.20184,-1.6671,1.23E-11,1.70E-13,3.27E-11
1136632,0.19705,-1.6713,1.22E-11,1.66E-13,3.34E-11
1136625,0.19765,-1.6651,1.20E-11,1.73E-13,3.26E-11
1140533,0.19907,-1.6473,1.14E-11,1.41E-13,3.06E-11
637013,0.20719,-1.652,1.20E-11,1.24E-13,3.08E-11
636767,0.20604,-1.6691,1.27E-11,1.61E-13,3.28E-11
1143596,0.21562,-1.6608,1.29E-11,1.71E-13,3.15E-11
1140538,0.21594,-1.6552,1.26E-11,1.65E-13,3.08E-11
1143602,0.19646,-1.6775,1.25E-11,1.65E-13,3.42E-11
1136650,2.60E-02,-1.5316,1.08E-12,7.86E-14,2.26E-11
1136640,2.41E-02,-1.5286,9.85E-13,7.54E-14,2.24E-11
1136645,2.82E-02,-1.5276,1.12E-12,7.44E-14,2.22E-11
1136660,3.39E-02,-1.5296,1.36E-12,8.47E-14,2.24E-11
1136647,3.18E-02,-1.5262,1.24E-12,5.17E-14,2.22E-11
1136664,3.56E-02,-1.5252,1.38E-12,5.88E-14,2.21E-11
1136668,3.08E-02,-1.5379,1.26E-12,9.06E-14,2.32E-11
1136652,2.81E-02,-1.5349,1.15E-12,8.26E-14,2.29E-11
1136661,3.29E-02,-1.5336,1.33E-12,8.57E-14,2.28E-11
1136750,7.18E-02,-1.5689,3.31E-12,1.35E-13,2.56E-11
1136738,7.12E-02,-1.564,3.21E-12,1.36E-13,2.52E-11
1136744,7.68E-02,-1.5651,3.47E-12,1.37E-13,2.52E-11
1136765,8.29E-02,-1.571,3.85E-12,1.39E-13,2.57E-11
1136746,8.25E-02,-1.566,3.75E-12,1.41E-13,2.53E-11
1136774,8.80E-02,-1.5671,4.03E-12,1.45E-13,2.54E-11
1136779,7.29E-02,-1.579,3.49E-12,1.40E-13,2.66E-11
1136753,7.24E-02,-1.574,3.38E-12,1.31E-13,2.61E-11
1136766,7.79E-02,-1.575,3.68E-12,1.44E-13,2.62E-11
1136920,5.57E-02,-1.504,2.04E-12,8.16E-14,2.04E-11
1136911,5.30E-02,-1.4993,1.91E-12,9.02E-14,2.01E-11
1136915,5.70E-02,-1.4982,2.05E-12,8.70E-14,2.00E-11
1136927,6.29E-02,-1.5016,2.31E-12,7.64E-14,2.02E-11
1136917,6.06E-02,-1.4967,2.18E-12,8.72E-14,1.99E-11
1136929,6.38E-02,-1.4953,2.29E-12,8.52E-14,1.98E-11
1136932,6.11E-02,-1.5138,2.32E-12,6.67E-14,2.11E-11
1136922,5.77E-02,-1.5092,2.18E-12,7.27E-14,2.08E-11
1136928,6.31E-02,-1.5075,2.33E-12,7.23E-14,2.07E-11
1144708,4.90E-02,-1.5002,1.78E-12,7.94E-14,2.01E-11
636902,5.37E-02,-1.5103,2.03E-12,7.59E-14,2.08E-11
636906,6.64E-02,-1.5062,2.45E-12,7.04E-14,2.05E-11
1149190,6.71E-02,-1.4951,2.42E-12,9.51E-14,1.97E-11
1149198,6.45E-02,-1.5187,2.48E-12,6.33E-14,2.15E-11
1144714,5.90E-02,-1.5204,2.32E-12,6.36E-14,2.16E-11
1136986,0.18957,-1.807,1.75E-11,2.21E-13,5.44E-11
1136981,0.19422,-1.809,1.80E-11,2.22E-13,5.46E-11
1136983,0.19098,-1.8117,1.78E-11,2.28E-13,5.52E-11
1136996,0.18288,-1.8126,1.70E-11,2.25E-13,5.56E-11
1136984,0.18776,-1.8145,1.76E-11,1.80E-13,5.58E-11
1137001,0.18432,-1.8175,1.73E-11,1.77E-13,5.64E-11
1137003,0.17991,-1.8024,1.64E-11,2.24E-13,5.38E-11
1136988,0.18489,-1.8045,1.70E-11,2.28E-13,5.41E-11
1136997,0.18134,-1.8075,1.67E-11,2.24E-13,5.47E-11
1145869,0.19749,-1.8068,1.83E-11,2.24E-13,5.39E-11
1141395,0.1989,-1.8115,1.86E-11,2.31E-13,5.47E-11
637116,0.19242,-1.8165,1.81E-11,1.80E-13,5.60E-11
636757,0.18813,-1.8018,1.72E-11,2.22E-13,5.35E-11
1141388,0.18576,-1.822,1.77E-11,1.75E-13,5.72E-11
1145905,0.1784,-1.7967,1.60E-11,2.15E-13,5.29E-11
1137015,0.20069,-1.6374,1.11E-11,1.79E-13,2.95E-11
1137025,0.20244,-1.6324,1.10E-11,1.82E-13,2.89E-11
1137018,0.20473,-1.6355,1.13E-11,1.72E-13,2.93E-11
1137030,0.21071,-1.6288,1.13E-11,1.70E-13,2.83E-11
1137021,0.2086,-1.6334,1.14E-11,1.66E-13,2.89E-11
1137036,0.21283,-1.6317,1.16E-11,1.62E-13,2.85E-11
1137026,0.20403,-1.6274,1.09E-11,1.79E-13,2.83E-11
1137039,0.20591,-1.6225,1.08E-11,1.77E-13,2.77E-11
1137029,0.20836,-1.6256,1.11E-11,1.74E-13,2.80E-11
1137014,0.19911,-1.6424,1.12E-11,1.75E-13,3.02E-11
637047,0.20685,-1.6384,1.15E-11,1.63E-13,2.95E-11
1137037,0.2146,-1.6344,1.18E-11,1.81E-13,2.87E-11
1137050,0.15409,-1.5576,6.67E-12,1.14E-13,2.32E-11
1137059,0.1592,-1.5568,6.90E-12,1.10E-13,2.30E-11
1137046,0.1562,-1.5529,6.69E-12,1.09E-13,2.28E-11
1137066,0.1549,-1.566,6.91E-12,1.29E-13,2.39E-11
1137074,0.14979,-1.5667,6.71E-12,1.29E-13,2.40E-11
1137053,0.15199,-1.5622,6.68E-12,1.15E-13,2.36E-11
1137065,0.16009,-1.5655,7.13E-12,1.29E-13,2.37E-11
1137079,0.16528,-1.565,7.35E-12,1.22E-13,2.36E-11
1137061,0.16228,-1.5611,7.12E-12,1.08E-13,2.33E-11
636861,0.1579,-1.57,7.15E-12,1.43E-13,2.42E-11
1146745,0.14752,-1.5718,6.72E-12,1.46E-13,2.46E-11
1146752,0.16828,-1.5689,7.57E-12,1.30E-13,2.38E-11
1137332,0.17476,-1.5915,8.45E-12,1.36E-13,2.56E-11
1137326,0.18031,-1.5901,8.67E-12,1.30E-13,2.54E-11
1137338,0.17756,-1.586,8.41E-12,1.18E-13,2.51E-11
1137334,0.16903,-1.5929,8.24E-12,1.36E-13,2.59E-11
1137361,0.16329,-1.5944,8.00E-12,1.34E-13,2.63E-11
1137353,0.16628,-1.5889,7.97E-12,1.22E-13,2.57E-11
1137354,0.16951,-1.5834,7.97E-12,1.19E-13,2.51E-11
1137341,0.17497,-1.5818,8.20E-12,1.15E-13,2.48E-11
1137367,0.17247,-1.5778,7.97E-12,1.11E-13,2.46E-11
1137363,0.15961,-1.5995,8.00E-12,1.37E-13,2.68E-11
1137371,0.17024,-1.5739,7.75E-12,1.16E-13,2.43E-11
636734,8.54E-02,-1.5913,4.20E-12,1.32E-13,2.76E-11
1138289,7.40E-02,-1.589,3.65E-12,1.31E-13,2.75E-11
1138292,9.62E-02,-1.5944,4.79E-12,1.35E-13,2.77E-11
1137754,8.91E-02,-1.5772,4.24E-12,1.40E-13,2.62E-11
1137762,9.41E-02,-1.5732,4.38E-12,1.34E-13,2.58E-11
1137748,9.47E-02,-1.5783,4.49E-12,1.31E-13,2.62E-11
1137753,8.40E-02,-1.5811,4.07E-12,1.45E-13,2.67E-11
1137759,8.47E-02,-1.5862,4.14E-12,1.34E-13,2.71E-11
1137766,7.90E-02,-1.5851,3.85E-12,1.41E-13,2.71E-11
1137749,9.54E-02,-1.5834,4.61E-12,1.33E-13,2.67E-11
1137758,9.04E-02,-1.5873,4.43E-12,1.35E-13,2.71E-11
1137769,9.61E-02,-1.5885,4.67E-12,1.30E-13,2.71E-11
636736,0.10043,-1.5794,4.74E-12,1.26E-13,2.62E-11
1137973,9.91E-02,-1.5692,4.54E-12,1.30E-13,2.53E-11
1137761,9.34E-02,-1.5681,4.29E-12,1.39E-13,2.53E-11
1137977,0.10124,-1.5904,4.97E-12,1.32E-13,2.73E-11
1137800,0.18592,-1.6076,9.45E-12,1.21E-13,2.69E-11
1137809,0.1886,-1.602,9.37E-12,1.29E-13,2.63E-11
1137794,0.19134,-1.6054,9.61E-12,1.29E-13,2.66E-11
1137799,0.18336,-1.6127,9.50E-12,1.22E-13,2.75E-11
1137805,0.18643,-1.6163,9.74E-12,1.05E-13,2.78E-11
1137814,0.18112,-1.618,9.55E-12,1.06E-13,2.81E-11
1137795,0.19397,-1.6091,9.85E-12,1.31E-13,2.68E-11
1137804,0.19141,-1.6145,9.93E-12,1.10E-13,2.75E-11
1137819,0.19671,-1.6126,1.01E-11,1.19E-13,2.71E-11
1137965,0.10985,-1.5742,5.07E-12,1.31E-13,2.56E-11
1137961,0.11052,-1.5793,5.19E-12,1.48E-13,2.61E-11
1137971,0.11343,-1.5759,5.26E-12,1.42E-13,2.57E-11
1137970,0.10335,-1.576,4.81E-12,1.31E-13,2.58E-11
1137974,0.10315,-1.5711,4.72E-12,1.17E-13,2.54E-11
1137964,0.10673,-1.5728,4.91E-12,1.23E-13,2.55E-11
1137969,0.10402,-1.5811,4.93E-12,1.32E-13,2.63E-11
1137962,0.1076,-1.5827,5.12E-12,1.41E-13,2.64E-11
1137976,0.10468,-1.5862,5.05E-12,1.36E-13,2.68E-11
636738,0.11118,-1.5844,5.32E-12,1.51E-13,2.66E-11
637206,0.10965,-1.5694,4.98E-12,1.17E-13,2.52E-11
1138031,0.11635,-1.5725,5.35E-12,1.37E-13,2.54E-11
1142282,0.10482,-1.5921,5.17E-12,1.41E-13,2.74E-11
636853,7.89E-02,-1.6208,4.28E-12,1.40E-13,3.07E-11
1138899,6.92E-02,-1.616,3.69E-12,1.41E-13,3.03E-11
1138907,8.83E-02,-1.6272,4.87E-12,1.40E-13,3.12E-11
1138283,7.25E-02,-1.5978,3.66E-12,1.38E-13,2.84E-11
1138279,7.89E-02,-1.5946,3.93E-12,1.34E-13,2.80E-11
1138288,7.33E-02,-1.5934,3.65E-12,1.34E-13,2.79E-11
1138286,7.71E-02,-1.6039,3.96E-12,1.35E-13,2.89E-11
1138290,7.08E-02,-1.607,3.71E-12,1.41E-13,2.93E-11
1138282,7.18E-02,-1.6022,3.69E-12,1.44E-13,2.88E-11
1138285,8.33E-02,-1.6009,4.24E-12,1.38E-13,2.85E-11
1138280,8.46E-02,-1.5958,4.22E-12,1.36E-13,2.80E-11
1138293,8.98E-02,-1.5976,4.51E-12,1.36E-13,2.81E-11
636880,6.62E-02,-1.601,3.41E-12,1.44E-13,2.88E-11
636737,8.23E-02,-1.6057,4.25E-12,1.36E-13,2.90E-11
1144186,6.76E-02,-1.5923,3.38E-12,1.35E-13,2.79E-11
1138336,7.01E-02,-1.6114,3.68E-12,1.38E-13,2.98E-11
1138345,9.50E-02,-1.5995,4.81E-12,1.38E-13,2.83E-11
1138321,8.10E-02,-1.6109,4.27E-12,1.36E-13,2.96E-11
1138327,8.01E-02,-1.6156,4.27E-12,1.39E-13,3.01E-11
1138335,7.52E-02,-1.6134,3.98E-12,1.36E-13,2.99E-11
1138332,9.05E-02,-1.6161,4.84E-12,1.40E-13,3.00E-11
1138326,8.48E-02,-1.6184,4.56E-12,1.40E-13,3.03E-11
1138341,8.93E-02,-1.6213,4.85E-12,1.41E-13,3.06E-11
1138322,8.73E-02,-1.6079,4.54E-12,1.38E-13,2.92E-11
1138346,9.32E-02,-1.6055,4.81E-12,1.40E-13,2.89E-11
1138331,9.19E-02,-1.6107,4.82E-12,1.40E-13,2.94E-11
1138449,0.10209,-1.6696,6.48E-12,1.76E-13,3.60E-11
1138454,9.87E-02,-1.6649,6.16E-12,1.74E-13,3.54E-11
1138445,0.10323,-1.6648,6.44E-12,1.66E-13,3.54E-11
1138466,9.65E-02,-1.6745,6.23E-12,2.03E-13,3.66E-11
1138472,0.10014,-1.6791,6.55E-12,2.06E-13,3.72E-11
1138451,0.10119,-1.6743,6.52E-12,1.86E-13,3.65E-11
1138467,9.27E-02,-1.67,5.92E-12,1.99E-13,3.61E-11
